OID,Id,ORIG_FID,dswrf1,dswrf2,dswrf3,dswrf4,dswrf5,dswrf6,dswrf7,dswrf8,dswrf9,dswrf10,dswrf11,dswrf12
173,53907,13643,27.78329086,71.41661835,146.5299683,231.1966248,274.5132751,292.8366394,272.8899536,218.8766327,145.3532867,82.33995819,37.60328293,17.19995117
174,53908,13644,28.31995201,72.64662933,148.3833008,233.8699493,277.3733215,293.6266174,274.059967,220.3332977,146.2932892,83.28993988,38.21995926,17.56328583
175,53909,13645,28.31995201,72.64662933,148.3833008,233.8699493,277.3733215,293.6266174,274.059967,220.3332977,146.2932892,83.28993988,38.21995926,17.56328583
176,53910,13646,28.82328987,73.78661346,150.1999664,236.7866211,281.686615,294.6199036,275.5566101,221.7499695,148.9299469,84.95330048,38.87328339,17.93995094
177,53911,13647,28.82328987,73.78661346,150.1999664,236.7866211,281.686615,294.6199036,275.5566101,221.7499695,148.9299469,84.95330048,38.87328339,17.93995094
178,53912,13648,28.59661675,73.23661804,149.3299408,237.4865875,286.1932983,293.9533081,274.8733215,222.2999573,150.5532837,86.03662109,38.84995651,17.95662117
179,53913,13649,28.59661675,73.23661804,149.3299408,237.4865875,286.1932983,293.9533081,274.8733215,222.2999573,150.5532837,86.03662109,38.84995651,17.95662117
180,53914,13650,28.21994972,72.20661926,148.0466461,237.0899811,287.8366089,292.559967,274.2432861,222.3599548,151.5332947,86.49329376,38.63661957,17.8499527
181,53915,13651,28.21994972,72.20661926,148.0466461,237.0899811,287.8366089,292.559967,274.2432861,222.3599548,151.5332947,86.49329376,38.63661957,17.8499527
182,53916,13652,27.74661827,70.68662262,146.3266144,235.6466522,286.6066284,290.4332886,273.7299805,221.8866577,151.863266,86.32663727,38.24328232,17.63661957
183,53917,13653,28.48995781,72.47994995,149.5999298,238.5666199,288.3632813,292.7266541,277.7232666,223.6699371,153.3532867,87.603302,39.05994797,18.18328285
184,53918,13654,28.48995781,72.47994995,149.5999298,238.5666199,288.3632813,292.7266541,277.7232666,223.6699371,153.3532867,87.603302,39.05994797,18.18328285
185,53919,13655,29.33328438,74.59328461,153.2165985,242.0666046,290.1799622,295.7933044,281.0799561,225.3033142,154.716629,89.12663269,40.02662277,18.76995087
186,53920,13656,29.33328438,74.59328461,153.2165985,242.0666046,290.1799622,295.7933044,281.0799561,225.3033142,154.716629,89.12663269,40.02662277,18.76995087
187,53921,13657,30.22995186,76.98662567,157.1499329,246.1199646,292.0032654,299.6632996,283.7499695,226.749939,155.9599457,90.89994812,41.15661621,19.39661598
188,53922,13658,30.22995186,76.98662567,157.1499329,246.1199646,292.0032654,299.6632996,283.7499695,226.749939,155.9599457,90.89994812,41.15661621,19.39661598
189,53923,13659,30.12328529,76.63329315,156.6766052,246.8833008,292.8266296,302.206604,284.1233215,227.7132874,156.2866211,91.41661835,41.15661621,19.37995338
190,53924,13660,30.12328529,76.63329315,156.6766052,246.8833008,292.8266296,302.206604,284.1233215,227.7132874,156.2866211,91.41661835,41.15661621,19.37995338
191,53925,13661,29.55661583,75.02996063,154.3399811,245.1932678,291.163269,302.3799133,283.7366638,227.8266449,155.8632965,90.71329498,40.59661484,19.04328346
192,53926,13662,29.55661583,75.02996063,154.3399811,245.1932678,291.163269,302.3799133,283.7366638,227.8266449,155.8632965,90.71329498,40.59661484,19.04328346
193,53927,13663,28.46328545,72.22661591,150.1632843,241.1066132,287.0032959,300.2233276,282.5466003,227.0699615,154.633316,88.81661987,39.49660873,18.4199543
194,53928,13664,28.46328545,72.22661591,150.1632843,241.1066132,287.0032959,300.2233276,282.5466003,227.0699615,154.633316,88.81661987,39.49660873,18.4199543
195,53929,13665,27.63661766,70.27994537,145.8632813,237.4132843,286.1366272,298.2133179,280.6333008,226.4799652,152.8932953,87.40662384,38.47661591,17.85328484
196,53930,13666,27.63661766,70.27994537,145.8632813,237.4132843,286.1366272,298.2133179,280.6333008,226.4799652,152.8932953,87.40662384,38.47661591,17.85328484
197,53931,13667,27.31995201,69.77328491,144.4232788,236.4266205,287.5332947,297.4365845,279.5699463,225.9365997,152.6399536,87.53660584,38.14995193,17.65995026
198,53932,13668,27.50328636,70.70995331,145.8232727,238.1665955,291.22995,297.8899841,279.3732605,225.3999786,153.8499298,89.20326996,38.53995514,17.83661652
199,53933,13669,27.50328636,70.70995331,145.8232727,238.1665955,291.22995,297.8899841,279.3732605,225.3999786,153.8499298,89.20326996,38.53995514,17.83661652
200,53934,13670,28.33661652,72.54662323,149.2999725,243.1299591,297.6099854,302.8066101,280.6332703,226.22995,156.0566101,91.98995209,39.67995071,18.38328171
201,53935,13671,28.33661652,72.54662323,149.2999725,243.1299591,297.6099854,302.8066101,280.6332703,226.22995,156.0566101,91.98995209,39.67995071,18.38328171
202,53936,13672,28.78661919,73.32662201,151.1266632,245.7166443,299.7333069,305.2133484,281.0699463,226.3499603,157.2399445,93.5099411,40.2566185,18.68328476
203,53937,13673,28.78661919,73.32662201,151.1266632,245.7166443,299.7333069,305.2133484,281.0699463,226.3499603,157.2399445,93.5099411,40.2566185,18.68328476
204,53938,13674,28.83328629,73.0832901,151.259964,245.913269,297.5932922,305.0766602,280.6932678,225.7832794,157.456604,93.72995758,40.32328796,18.72662163
205,53939,13675,28.83328629,73.0832901,151.259964,245.913269,297.5932922,305.0766602,280.6932678,225.7832794,157.456604,93.72995758,40.32328796,18.72662163
206,53940,13676,28.35995293,71.97328186,149.6199646,245.1166382,296.6565857,304.980011,279.0532837,225.0699768,156.0366211,93.45329285,40.09995651,18.37328911
207,53941,13677,28.35995293,71.97328186,149.6199646,245.1166382,296.6565857,304.980011,279.0532837,225.0699768,156.0366211,93.45329285,40.09995651,18.37328911
208,53942,13678,28.25995255,71.92995453,149.8965912,245.8632813,295.7532654,304.9833069,278.2199097,225.4633179,155.8699493,93.59327698,40.28661728,18.24662018
209,53943,13679,28.25995255,71.92995453,149.8965912,245.8632813,295.7532654,304.9833069,278.2199097,225.4633179,155.8699493,93.59327698,40.28661728,18.24662018
210,53944,13680,28.44662094,72.9932785,152.0866241,248.146637,294.9100037,305.0999756,278.1665955,227.0199738,156.986618,94.18327332,40.82995224,18.38661957
211,53945,13681,28.44662094,72.9932785,152.0866241,248.146637,294.9100037,305.0999756,278.1665955,227.0199738,156.986618,94.18327332,40.82995224,18.38661957
212,53946,13682,29.17661667,74.76660919,154.7966309,250.4966431,299.5566101,306.7499084,280.5365906,229.4865875,159.0232849,95.87328339,41.46995163,18.77328682
213,53947,13683,29.17328453,74.52329254,154.5632935,250.3833008,299.7632751,307.3399658,281.4299622,230.1399384,159.3299408,96.13994598,41.30327988,18.77662086
214,53948,13684,29.17328453,74.52329254,154.5632935,250.3833008,299.7632751,307.3399658,281.4299622,230.1399384,159.3299408,96.13994598,41.30327988,18.77662086
215,53949,13685,28.4366169,72.29662323,151.396637,247.833313,295.5132751,306.9365845,280.8299561,228.9932556,157.8999786,94.96996307,40.31661606,18.32995224
216,53950,13686,28.4366169,72.29662323,151.396637,247.833313,295.5132751,306.9365845,280.8299561,228.9932556,157.8999786,94.96996307,40.31661606,18.32995224
217,53951,13687,27.20661736,69.10328674,144.0899506,240.2532806,289.8066406,299.8699646,275.1099548,224.6299438,153.9633026,92.01329041,38.76329041,17.41662025
218,53952,13688,27.20661736,69.10328674,144.0899506,240.2532806,289.8066406,299.8699646,275.1099548,224.6299438,153.9633026,92.01329041,38.76329041,17.41662025
219,53953,13689,27.0066185,68.30661011,141.0832825,235.059967,284.5199585,294.559967,270.4632874,221.3466492,151.7766266,90.81995392,38.39328384,17.31328392
220,53954,13690,27.0066185,68.30661011,141.0832825,235.059967,284.5199585,294.559967,270.4632874,221.3466492,151.7766266,90.81995392,38.39328384,17.31328392
221,53955,13691,27.90662384,69.88994598,142.3466187,232.2732849,279.663269,290.956665,266.8966064,219.1732941,151.373291,91.36327362,39.28327942,17.96328545
222,53956,13692,27.90662384,69.88994598,142.3466187,232.2732849,279.663269,290.956665,266.8966064,219.1732941,151.373291,91.36327362,39.28327942,17.96328545
223,53957,13693,29.75661659,74.80327606,151.9499512,239.0966187,290.5866089,301.9499817,273.1466064,223.3999634,156.7832794,95.95328522,41.15995407,19.01662064
224,53958,13694,29.75661659,74.80327606,151.9499512,239.0966187,290.5866089,301.9499817,273.1466064,223.3999634,156.7832794,95.95328522,41.15995407,19.01662064
225,53959,13695,30.81995201,77.87996674,158.5199738,245.8965912,299.4699402,311.4499817,278.499939,226.7832947,161.4132843,99.10661316,42.3966217,19.61328697
226,53960,13696,30.81995201,77.87996674,158.5199738,245.8965912,299.4699402,311.4499817,278.499939,226.7832947,161.4132843,99.10661316,42.3966217,19.61328697
227,53961,13697,31.16328621,79.1632843,162.0166321,252.6032867,306.2966003,319.4366455,282.9266357,229.3232727,165.2433014,100.8332901,42.94661713,19.7566185
228,53962,13698,29.89661598,77.81994629,161.1166077,249.3733063,288.4399719,303.0466919,272.7632751,221.7766418,157.3599243,92.36994934,38.55995178,18.07328606
229,53963,13699,29.89661598,77.81994629,161.1166077,249.3733063,288.4399719,303.0466919,272.7632751,221.7766418,157.3599243,92.36994934,38.55995178,18.07328606
230,53964,13700,28.35661697,75.16662598,157.5166321,245.3966217,276.3799438,291.146637,265.4133606,216.3266296,152.0632935,86.43328094,35.56661606,16.79661942
231,53965,13701,28.35661697,75.16662598,157.5166321,245.3966217,276.3799438,291.146637,265.4133606,216.3266296,152.0632935,86.43328094,35.56661606,16.79661942
232,53966,13702,26.59328842,71.20661926,151.2099457,240.6999817,270.1699524,283.7732849,260.8966064,212.9666443,149.3599548,83.03328705,33.98995209,15.88661766
233,53967,13703,26.59328842,71.20661926,151.2099457,240.6999817,270.1699524,283.7732849,260.8966064,212.9666443,149.3599548,83.03328705,33.98995209,15.88661766
234,53968,13704,25.64662552,70.70661926,152.0166321,238.3599548,268.8166199,283.3232727,261.3465881,212.7899323,149.4032898,82.51995087,34.30328751,15.80328846
235,53969,13705,25.64662552,70.70661926,152.0166321,238.3599548,268.8166199,283.3232727,261.3465881,212.7899323,149.4032898,82.51995087,34.30328751,15.80328846
236,53970,13706,25.5599575,70.83995056,152.7132874,235.269928,269.5566101,285.0966187,262.3066101,212.4933167,149.9132843,82.58661652,34.94995117,16.01995277
237,53971,13707,25.5599575,70.83995056,152.7132874,235.269928,269.5566101,285.0966187,262.3066101,212.4933167,149.9132843,82.58661652,34.94995117,16.01995277
238,53972,13708,26.3032856,71.5799408,153.3233185,231.4032898,272.3833313,289.0699158,263.7599792,212.1099548,150.8799438,83.20661926,35.89661789,16.54995155
239,53973,13709,26.3032856,71.5799408,153.3233185,231.4032898,272.3833313,289.0699158,263.7599792,212.1099548,150.8799438,83.20661926,35.89661789,16.54995155
240,53974,13710,25.34995079,67.41661835,143.1132965,217.6632996,269.8266296,289.5067139,261.6566467,206.9999542,147.736618,81.09662628,34.86328125,16.0532856
241,53975,13711,25.34995079,67.41661835,143.1132965,217.6632996,269.8266296,289.5067139,261.6566467,206.9999542,147.736618,81.09662628,34.86328125,16.0532856
242,53979,13712,24.77661896,65.4332962,135.6766052,214.5199585,274.7199402,296.3165894,267.289978,207.3665924,145.4199524,80.86328888,34.24662018,15.44661808
243,53980,13713,24.77661896,65.4332962,135.6766052,214.5199585,274.7199402,296.3165894,267.289978,207.3665924,145.4199524,80.86328888,34.24662018,15.44661808
244,53981,13714,25.10328484,65.34661102,136.0599823,218.853302,272.1999512,290.0032959,264.6365967,206.2532806,144.216629,79.86328125,34.01995087,15.59661961
245,53982,13715,25.10328484,65.34661102,136.0599823,218.853302,272.1999512,290.0032959,264.6365967,206.2532806,144.216629,79.86328125,34.01995087,15.59661961
246,53983,13716,24.85661888,66.49328613,137.759964,212.7332306,245.7366028,262.6665955,245.8533173,195.4699707,136.1766052,73.42662048,31.10328865,14.74995327
247,53984,13717,24.85661888,66.49328613,137.759964,212.7332306,245.7366028,262.6665955,245.8533173,195.4699707,136.1766052,73.42662048,31.10328865,14.74995327
248,53985,13718,23.84662056,61.24329376,127.033287,202.5632935,251.1266327,269.8132629,245.8265991,195.1766052,138.1899567,76.57995605,32.28328705,14.79995251
249,53986,13719,23.84662056,61.24329376,127.033287,202.5632935,251.1266327,269.8132629,245.8265991,195.1766052,138.1899567,76.57995605,32.28328705,14.79995251
250,53990,13720,23.54995346,59.23994827,121.7032928,195.019928,252.5933075,272.1999207,246.0599518,193.3999481,140.5632782,79.6832962,33.07328796,15.02662086
251,54006,13721,23.12994766,59.28661728,123.8732834,186.009964,223.8966522,250.9832459,230.843277,178.9432831,126.1432877,71.00996399,30.3199501,14.47995281
252,54007,13722,24.07328224,62.38661957,131.6166229,195.4099426,228.8699493,255.7632599,231.8066101,179.5599213,127.0966415,72.49661255,30.79661942,14.74662113
253,54012,13723,25.10995102,65.36328125,137.686615,204.2232971,243.7432709,261.5899658,232.7399597,179.1199341,128.5899506,75.233284,31.00995064,14.98661995
254,54013,13724,24.92995262,64.86327362,135.4199524,200.8866272,242.2399597,262.4399414,233.7199554,180.0099487,129.7966003,74.93995667,30.71328545,14.84328651
255,54014,13725,24.92995262,64.86327362,135.4199524,200.8866272,242.2399597,262.4399414,233.7199554,180.0099487,129.7966003,74.93995667,30.71328545,14.84328651
256,54015,13726,24.57995224,63.92328262,133.0666046,198.8733063,242.8366394,264.0566406,236.7533264,182.259964,132.0466156,75.82328796,30.9832859,14.81995201
257,54016,13727,24.57995224,63.92328262,133.0666046,198.8733063,242.8366394,264.0566406,236.7533264,182.259964,132.0466156,75.82328796,30.9832859,14.81995201
258,54017,13728,24.0532856,62.5232811,130.646637,198.1666412,245.5632782,266.4499512,241.8399811,185.8766327,135.3266144,77.89995575,31.81328964,14.92662144
259,54018,13729,24.0532856,62.5232811,130.646637,198.1666412,245.5632782,266.4499512,241.8399811,185.8766327,135.3266144,77.89995575,31.81328964,14.92662144
260,54019,13730,24.21661949,61.76328659,129.7066193,199.8166046,246.289978,267.0399475,240.6599731,188.8366241,136.4099579,78.72328949,32.4666214,15.11661911
261,54020,13731,24.21661949,61.76328659,129.7066193,199.8166046,246.289978,267.0399475,240.6599731,188.8366241,136.4099579,78.72328949,32.4666214,15.11661911
262,54021,13732,25.51995468,64.8666153,135.9866028,211.9099731,257.0632935,274.5366211,246.6999512,196.7866364,140.2699585,82.26328278,34.32661819,15.92662048
263,54022,13733,27.99661636,71.80995178,149.4966125,234.4466095,277.8766479,288.9299927,259.9699707,209.719986,146.8966217,88.50662994,37.38662338,17.38661957
264,54023,13734,27.99661636,71.80995178,149.4966125,234.4466095,277.8766479,288.9299927,259.9699707,209.719986,146.8966217,88.50662994,37.38662338,17.38661957
265,54024,13735,27.80661583,71.76995087,149.1699524,233.3499298,290.0099182,303.6133118,265.3532715,214.0199585,149.3999481,90.68995667,37.86662292,17.32995224
266,54025,13736,27.80661583,71.76995087,149.1699524,233.3499298,290.0099182,303.6133118,265.3532715,214.0199585,149.3999481,90.68995667,37.86662292,17.32995224
267,54026,13737,26.30328941,67.88329315,141.059967,220.5932922,282.2333069,299.5532837,261.4732971,212.0365906,147.5832825,87.81663513,36.46995163,16.48995209
268,54027,13738,26.30328941,67.88329315,141.059967,220.5932922,282.2333069,299.5532837,261.4732971,212.0365906,147.5832825,87.81663513,36.46995163,16.48995209
269,54028,13739,23.50328445,60.15661621,125.1299515,196.1399689,254.529953,276.7632751,248.3699493,203.7466125,141.4799652,79.85328674,33.17661667,14.86328697
270,54029,13740,23.50328445,60.15661621,125.1299515,196.1399689,254.529953,276.7632751,248.3699493,203.7466125,141.4799652,79.85328674,33.17661667,14.86328697
271,54030,13741,22.92328835,57.94994354,121.6599503,192.7032776,250.4999695,274.6733093,250.509964,202.2299347,139.7332916,77.67662048,32.28995132,14.49995232
272,54031,13742,22.92328835,57.94994354,121.6599503,192.7032776,250.4999695,274.6733093,250.509964,202.2299347,139.7332916,77.67662048,32.28995132,14.49995232
273,54032,13743,22.6232872,56.94329071,120.0166321,191.5999603,248.2432556,275.5266418,253.0032806,202.936615,139.3132782,76.37663269,31.92328453,14.34661865
274,54033,13744,22.6232872,56.94329071,120.0166321,191.5999603,248.2432556,275.5266418,253.0032806,202.936615,139.3132782,76.37663269,31.92328453,14.34661865
275,54034,13745,22.63328934,57.12328339,120.2432938,192.7966156,247.7133636,279.3733215,255.9032898,205.9166412,140.2666168,75.92662048,32.05328369,14.47662067
276,54035,13746,22.63328934,57.12328339,120.2432938,192.7966156,247.7133636,279.3733215,255.9032898,205.9166412,140.2666168,75.92662048,32.05328369,14.47662067
277,54036,13747,22.87995148,57.88995361,121.1132813,195.3932953,250.3632813,280.1732483,256.5965881,205.2466278,140.2232819,76.58662415,32.42328262,14.5566206
278,54037,13748,23.0699501,58.58662415,122.8766098,198.5832825,254.6132965,282.8433228,260.6032715,206.8032837,140.4566345,76.68662262,32.61995697,14.69328785
279,54038,13749,23.0699501,58.58662415,122.8766098,198.5832825,254.6132965,282.8433228,260.6032715,206.8032837,140.4566345,76.68662262,32.61995697,14.69328785
280,54039,13750,23.22661972,59.18994904,125.4832993,202.3466339,260.4966125,287.3432922,267.9699707,210.5566559,140.9632874,76.32662964,32.67995453,14.71328735
281,54040,13751,23.22661972,59.18994904,125.4832993,202.3466339,260.4966125,287.3432922,267.9699707,210.5566559,140.9632874,76.32662964,32.67995453,14.71328735
282,54041,13752,23.09328651,58.49329376,124.1132965,201.7732697,260.8466492,286.0799561,265.6199341,209.5233002,138.3066101,75.029953,32.09328461,14.51662064
