OID,Id,ORIG_FID,vbdsf1,vbdsf2,vbdsf3,vbdsf4,vbdsf5,vbdsf6,vbdsf7,vbdsf8,vbdsf9,vbdsf10,vbdsf11,vbdsf12
174,53908,13644,2.536620617,11.53662014,30.12661743,56.93994904,79.77329254,93.55995178,88.07328033,67.983284,38.24328613,15.38995171,4.196619987,0.953286827
175,53909,13645,2.536620617,11.53662014,30.12661743,56.93994904,79.77329254,93.55995178,88.07328033,67.983284,38.24328613,15.38995171,4.196619987,0.953286827
176,53910,13646,2.71995306,12.32995319,31.51661873,58.28662491,81.52661896,93.74661255,88.47328186,68.13327789,38.84995651,16.04995346,4.479953289,1.02662015
177,53911,13647,2.71995306,12.32995319,31.51661873,58.28662491,81.52661896,93.74661255,88.47328186,68.13327789,38.84995651,16.04995346,4.479953289,1.02662015
178,53912,13648,2.653287172,11.95328617,30.83995247,57.92328644,81.96994781,93.30995178,88.09663391,68.06661987,39.6466217,16.19661903,4.406620502,1.0432868
179,53913,13649,2.653287172,11.95328617,30.83995247,57.92328644,81.96994781,93.30995178,88.09663391,68.06661987,39.6466217,16.19661903,4.406620502,1.0432868
180,53914,13650,2.499953508,11.30328655,29.71995163,56.87662506,81.76995087,92.44663239,87.65328979,67.82327271,40.04328537,15.986619,4.2132864,1.023286819
181,53915,13651,2.499953508,11.30328655,29.71995163,56.87662506,81.76995087,92.44663239,87.65328979,67.82327271,40.04328537,15.986619,4.2132864,1.023286819
182,53916,13652,2.269953489,10.37661934,28.18328857,55.13328552,80.91329956,91.17995453,87.13996124,67.41996002,40.03328323,15.42661667,3.873286963,0.976620138
183,53917,13653,2.536620617,11.43661976,30.46328545,56.99328995,82.08995056,92.01994324,88.09662628,68.04328918,40.98328781,15.82662296,4.203287125,1.133286834
184,53918,13654,2.536620617,11.43661976,30.46328545,56.99328995,82.08995056,92.01994324,88.09662628,68.04328918,40.98328781,15.82662296,4.203287125,1.133286834
185,53919,13655,2.893286943,12.86328697,33.49995422,60.00995255,84.04995728,93.48661041,89.06661224,68.76662445,42.22662354,16.73995209,4.71995306,1.319953322
186,53920,13656,2.893286943,12.86328697,33.49995422,60.00995255,84.04995728,93.48661041,89.06661224,68.76662445,42.22662354,16.73995209,4.71995306,1.319953322
187,53921,13657,3.406620264,14.65661907,37.31328583,64.18994904,86.7966156,95.58329773,90.04994965,69.56328583,43.71995926,18.14328575,5.406620502,1.576620221
188,53922,13658,3.406620264,14.65661907,37.31328583,64.18994904,86.7966156,95.58329773,90.04994965,69.56328583,43.71995926,18.14328575,5.406620502,1.576620221
189,53923,13659,3.486619473,14.533288,37.28995514,64.76329041,87.71662903,97.33328247,90.62661743,70.05661774,43.87995529,18.26995277,5.5432868,1.663286805
190,53924,13660,3.486619473,14.533288,37.28995514,64.76329041,87.71662903,97.33328247,90.62661743,70.05661774,43.87995529,18.26995277,5.5432868,1.663286805
191,53925,13661,3.239953518,13.28662014,35.05995178,62.71661758,86.47995758,97.81996155,90.77993774,69.99661255,43.58995819,17.56662178,5.229953289,1.573286653
192,53926,13662,3.239953518,13.28662014,35.05995178,62.71661758,86.47995758,97.81996155,90.77993774,69.99661255,43.58995819,17.56662178,5.229953289,1.573286653
193,53927,13663,2.686619997,10.91995144,30.53662109,58.05662537,83.10328674,97.01328278,90.41993713,69.39661407,42.85327911,16.01661873,4.49328661,1.346620083
194,53928,13664,2.686619997,10.91995144,30.53662109,58.05662537,83.10328674,97.01328278,90.41993713,69.39661407,42.85327911,16.01661873,4.49328661,1.346620083
195,53929,13665,1.943286657,8.389953613,24.55661964,52.3199501,79.99660492,94.38661957,88.94997406,67.80661774,40.71661758,14.14995193,3.369953156,0.943286836
196,53930,13666,1.943286657,8.389953613,24.55661964,52.3199501,79.99660492,94.38661957,88.94997406,67.80661774,40.71661758,14.14995193,3.369953156,0.943286836
197,53931,13667,1.616620183,7.399953365,22.17661858,50.02661896,78.36662292,92.33994293,87.40328217,66.66329193,39.55328369,13.43328762,2.899953127,0.789953351
198,53932,13668,1.693286777,7.929952621,23.41995239,51.18662262,78.19328308,90.90328217,85.81993866,65.98662567,39.35995865,13.8232851,3.106620312,0.816620111
199,53933,13669,1.693286777,7.929952621,23.41995239,51.18662262,78.19328308,90.90328217,85.81993866,65.98662567,39.35995865,13.8232851,3.106620312,0.816620111
200,53934,13670,2.376620531,9.989953041,28.46995735,56.70994568,81.03993988,92.72661591,86.53662109,66.84661102,40.39661789,15.59995079,4.033286572,1.139953494
201,53935,13671,2.376620531,9.989953041,28.46995735,56.70994568,81.03993988,92.72661591,86.53662109,66.84661102,40.39661789,15.59995079,4.033286572,1.139953494
202,53936,13672,2.759952784,11.15995407,31.10329056,60.35329819,82.67329407,94.29330444,87.40994263,67.49996185,41.02328873,16.88661766,4.589953423,1.333286762
203,53937,13673,2.759952784,11.15995407,31.10329056,60.35329819,82.67329407,94.29330444,87.40994263,67.49996185,41.02328873,16.88661766,4.589953423,1.333286762
204,53938,13674,2.899953127,11.40662003,31.32662201,62.06661224,83.05995178,95.56995392,88.48995209,67.92662048,41.25995636,17.67995262,4.753286839,1.409953356
205,53939,13675,2.899953127,11.40662003,31.32662201,62.06661224,83.05995178,95.56995392,88.48995209,67.92662048,41.25995636,17.67995262,4.753286839,1.409953356
206,53940,13676,2.816620111,11.02328587,30.71328545,61.0199585,82.44662476,95.23661804,87.26994324,67.38661957,40.5599556,17.4199543,4.593286514,1.323286653
207,53941,13677,2.816620111,11.02328587,30.71328545,61.0199585,82.44662476,95.23661804,87.26994324,67.38661957,40.5599556,17.4199543,4.593286514,1.323286653
208,53942,13678,2.799953699,11.31662083,31.53995132,61.46328354,82.19328308,94.58328247,86.37329102,67.41329193,40.61661911,17.63661957,4.629953861,1.28995347
209,53943,13679,2.799953699,11.31662083,31.53995132,61.46328354,82.19328308,94.58328247,86.37329102,67.41329193,40.61661911,17.63661957,4.629953861,1.28995347
210,53944,13680,2.896619558,12.25661945,33.82995224,63.39995575,82.28329468,93.59663391,85.85995483,67.97995758,41.43328476,18.28661919,4.843286514,1.286620259
211,53945,13681,2.896619558,12.25661945,33.82995224,63.39995575,82.28329468,93.59663391,85.85995483,67.97995758,41.43328476,18.28661919,4.843286514,1.286620259
212,53946,13682,3.143287182,13.48661995,36.32995605,65.86995697,84.40995026,94.39328003,86.71660614,69.39994812,42.483284,19.19995308,5.249953747,1.376620054
213,53947,13683,3.086620092,13.33328629,36.08995819,66.07328033,84.90328217,94.56995392,87.21660614,69.89995575,42.52994919,19.16328621,5.159953594,1.333286881
214,53948,13684,3.086620092,13.33328629,36.08995819,66.07328033,84.90328217,94.56995392,87.21660614,69.89995575,42.52994919,19.16328621,5.159953594,1.333286881
215,53949,13685,2.693286657,11.82328796,33.04661942,63.98661041,83.76329041,94.07662964,87.3499527,69.46327972,41.62995148,18.21661758,4.619954109,1.156620145
216,53950,13686,2.693286657,11.82328796,33.04661942,63.98661041,83.76329041,94.07662964,87.3499527,69.46327972,41.62995148,18.21661758,4.619954109,1.156620145
217,53951,13687,2.066620111,9.079953194,26.11995125,56.37994766,79.74662018,91.83663177,85.32996368,67.42661285,38.99662018,15.92328453,3.556620359,0.889953434
218,53952,13688,2.066620111,9.079953194,26.11995125,56.37994766,79.74662018,91.83663177,85.32996368,67.42661285,38.99662018,15.92328453,3.556620359,0.889953434
219,53953,13689,1.953286767,8.373288155,23.39995575,51.22661209,76.3666153,89.66329956,83.15328217,65.84662628,37.55328751,14.95661736,3.329953194,0.839953423
220,53954,13690,1.953286767,8.373288155,23.39995575,51.22661209,76.3666153,89.66329956,83.15328217,65.84662628,37.55328751,14.95661736,3.329953194,0.839953423
221,53955,13691,2.373286724,9.673287392,24.87661743,48.49662018,73.60327911,87.58995056,80.779953,64.74662018,37.26995087,15.3232851,3.943287373,0.996620297
222,53956,13692,2.373286724,9.673287392,24.87661743,48.49662018,73.60327911,87.58995056,80.779953,64.74662018,37.26995087,15.3232851,3.943287373,0.996620297
223,53957,13693,3.089953899,13.30661869,33.19662094,54.60995102,76.13994598,91.12995148,82.78995514,66.43994904,39.79994965,18.36328316,5.133286476,1.27995348
224,53958,13694,3.089953899,13.30661869,33.19662094,54.60995102,76.13994598,91.12995148,82.78995514,66.43994904,39.79994965,18.36328316,5.133286476,1.27995348
225,53959,13695,3.47328639,15.37662029,38.24662399,60.16661835,78.95996857,93.81661224,84.50995636,67.78328705,41.67994308,20.45661736,5.846619606,1.476619959
226,53960,13696,3.47328639,15.37662029,38.24662399,60.16661835,78.95996857,93.81661224,84.50995636,67.78328705,41.67994308,20.45661736,5.846619606,1.476619959
227,53961,13697,3.526620388,15.90995312,40.05661774,65.1466217,82.0832901,95.65995789,85.95329285,68.75661469,42.88995361,21.63661957,6.10328722,1.556620002
228,53962,13698,3.006620169,13.65661907,36.06995392,61.96660995,77.73661804,89.733284,82.48661804,66.29994965,41.10328293,18.76328659,4.883286476,1.263287067
229,53963,13699,3.006620169,13.65661907,36.06995392,61.96660995,77.73661804,89.733284,82.48661804,66.29994965,41.10328293,18.76328659,4.883286476,1.263287067
230,53964,13700,2.506620169,11.40328598,31.84995079,58.66328812,74.63329315,86.09328461,79.983284,64.72328949,39.78995895,16.80328369,4.079953194,1.0432868
231,53965,13701,2.506620169,11.40328598,31.84995079,58.66328812,74.63329315,86.09328461,79.983284,64.72328949,39.78995895,16.80328369,4.079953194,1.0432868
232,53966,13702,2.059953451,9.169952393,27.38661957,55.27327728,72.75995636,84.74996185,78.46996307,64.00328064,38.94329071,15.76995468,3.673286438,0.909953475
233,53967,13703,2.059953451,9.169952393,27.38661957,55.27327728,72.75995636,84.74996185,78.46996307,64.00328064,38.94329071,15.76995468,3.673286438,0.909953475
234,53968,13704,2.223286867,10.19662094,30.13661957,57.30662537,73.95661926,85.38661957,78.44995117,63.90995789,39.36328125,15.96328735,4.003286362,1.0432868
235,53969,13705,2.223286867,10.19662094,30.13661957,57.30662537,73.95661926,85.38661957,78.44995117,63.90995789,39.36328125,15.96328735,4.003286362,1.0432868
236,53970,13706,2.486620426,11.26662064,32.85329056,59.14995193,75.93328094,86.8966217,78.8966217,63.69329071,40.09662247,16.26328659,4.369954109,1.179953456
237,53971,13707,2.486620426,11.26662064,32.85329056,59.14995193,75.93328094,86.8966217,78.8966217,63.69329071,40.09662247,16.26328659,4.369954109,1.179953456
238,53972,13708,2.806620598,12.37995434,35.46329117,60.76328278,78.70661163,89.32662964,79.80995178,63.35328293,41.1399498,16.66662025,4.803286552,1.29995358
239,53973,13709,2.806620598,12.37995434,35.46329117,60.76328278,78.70661163,89.32662964,79.80995178,63.35328293,41.1399498,16.66662025,4.803286552,1.29995358
240,53974,13710,2.583286524,11.00995255,31.53328896,55.73996353,77.31995392,89.36328125,79.02662659,60.88661194,39.73995209,15.5566206,4.339953423,1.166620255
241,53975,13711,2.583286524,11.00995255,31.53328896,55.73996353,77.31995392,89.36328125,79.02662659,60.88661194,39.73995209,15.5566206,4.339953423,1.166620255
242,53979,13712,1.936620116,7.49995327,22.13661957,43.72661972,69.78995514,88.17662048,79.88661194,59.95662308,38.06661606,14.3232851,3.493287086,0.819953501
243,53980,13713,1.936620116,7.49995327,22.13661957,43.72661972,69.78995514,88.17662048,79.88661194,59.95662308,38.06661606,14.3232851,3.493287086,0.819953501
244,53981,13714,1.966620088,7.453286648,22.4599514,44.16995621,67.96995544,85.68328094,79.02994537,59.53995514,37.83329391,14.30328751,3.523286581,0.843286753
245,53982,13715,1.966620088,7.453286648,22.4599514,44.16995621,67.96995544,85.68328094,79.02994537,59.53995514,37.83329391,14.30328751,3.523286581,0.843286753
246,53983,13716,2.03662014,8.009953499,24.30661964,45.1032753,62.81328201,77.25995636,72.65661621,55.32995224,35.58328629,13.45328426,3.399954081,0.886620104
247,53984,13717,2.03662014,8.009953499,24.30661964,45.1032753,62.81328201,77.25995636,72.65661621,55.32995224,35.58328629,13.45328426,3.399954081,0.886620104
248,53985,13718,2.233286858,8.489953995,25.17661858,46.46662521,66.77661896,79.82662201,72.29995728,55.39329147,36.35329437,14.62995243,3.743287325,0.946619987
249,53986,13719,2.233286858,8.489953995,25.17661858,46.46662521,66.77661896,79.82662201,72.29995728,55.39329147,36.35329437,14.62995243,3.743287325,0.946619987
250,53990,13720,2.403286934,9.509953499,26.68662071,47.10328293,69.31661987,81.22328949,72.6832962,54.40995407,37.21995163,16.23995399,4.033287048,1.013286948
251,54006,13721,2.306620359,10.58328724,28.08328629,45.98995209,62.24662399,75.2599411,68.06661987,49.67995071,32.47328568,15.18328762,4.14662075,1.063286781
252,54007,13722,2.5432868,11.49662113,31.14661789,50.64994812,65.20327759,77.62661743,68.63329315,50.06995392,32.88663101,15.70995235,4.303287029,1.113286734
253,54012,13723,2.846620798,12.58662224,34.3499527,56.11662674,72.27661896,80.89995575,69.73661804,50.07661819,34.40661621,17.09662056,4.416619778,1.203286886
254,54013,13724,2.806619883,12.26661968,33.83995056,55.27662277,72.44662476,81.85328674,70.46995544,50.40995407,35.23328781,16.97328568,4.279953957,1.173286796
255,54014,13725,2.806619883,12.26661968,33.83995056,55.27662277,72.44662476,81.85328674,70.46995544,50.40995407,35.23328781,16.97328568,4.279953957,1.173286796
256,54015,13726,2.753287077,11.83328724,33.12994766,54.53660965,72.82995605,82.9932785,71.96994781,51.26995087,36.40661621,17.21328735,4.296620369,1.173286796
257,54016,13727,2.753287077,11.83328724,33.12994766,54.53660965,72.82995605,82.9932785,71.96994781,51.26995087,36.40661621,17.21328735,4.296620369,1.173286796
258,54017,13728,2.673286915,11.31995201,32.17995453,53.88995361,73.41995239,84.33662415,74.23995972,52.61995316,37.92662048,17.8099556,4.476620674,1.183286667
259,54018,13729,2.673286915,11.31995201,32.17995453,53.88995361,73.41995239,84.33662415,74.23995972,52.61995316,37.92662048,17.8099556,4.476620674,1.183286667
260,54019,13730,2.696620226,11.11662006,31.87661552,54.3666153,73.60662079,85.05327606,73.96328735,53.99995041,38.07662201,17.65328598,4.576620579,1.186619997
261,54020,13731,2.696620226,11.11662006,31.87661552,54.3666153,73.60662079,85.05327606,73.96328735,53.99995041,38.07662201,17.65328598,4.576620579,1.186619997
262,54021,13732,2.913286924,11.84328556,33.87662125,58.0866127,77.66662598,87.72660828,76.233284,57.36328125,39.53328705,18.57995224,4.873287678,1.2932868
263,54022,13733,3.326620579,13.47995377,38.17328262,65.07328033,85.59329224,92.33995056,81.00328827,62.67995834,42.32661819,20.63328934,5.419953823,1.476620197
264,54023,13734,3.326620579,13.47995377,38.17328262,65.07328033,85.59329224,92.33995056,81.00328827,62.67995834,42.32661819,20.63328934,5.419953823,1.476620197
265,54024,13735,3.266619921,13.38662052,38.08661652,63.76328278,86.40995789,94.59329224,82.02328491,63.97994614,42.76661682,20.74995041,5.449953079,1.393286824
266,54025,13736,3.266619921,13.38662052,38.08661652,63.76328278,86.40995789,94.59329224,82.02328491,63.97994614,42.76661682,20.74995041,5.449953079,1.393286824
267,54026,13737,3.013286591,12.4432869,35.72328568,59.85328674,83.33995056,92.6199646,80.17662048,62.91328812,41.66328049,19.79995537,5.159953594,1.249953628
268,54027,13738,3.013286591,12.4432869,35.72328568,59.85328674,83.33995056,92.6199646,80.17662048,62.91328812,41.66328049,19.79995537,5.159953594,1.249953628
269,54028,13739,2.596619844,10.62328625,31.11328506,53.30662155,76.32995605,86.46327209,75.43995667,59.53328705,39.04995346,17.77328682,4.62662077,1.05328691
270,54029,13740,2.596619844,10.62328625,31.11328506,53.30662155,76.32995605,86.46327209,75.43995667,59.53328705,39.04995346,17.77328682,4.62662077,1.05328691
271,54030,13741,2.496620417,9.913286209,29.85995483,51.62994766,73.48661804,84.96995544,75.19661713,58.6399498,38.0066185,16.86662102,4.449953556,1.009953499
272,54031,13742,2.496620417,9.913286209,29.85995483,51.62994766,73.48661804,84.96995544,75.19661713,58.6399498,38.0066185,16.86662102,4.449953556,1.009953499
273,54032,13743,2.416619778,9.553286552,29.06995583,50.76328659,71.68328094,84.04994965,74.99996185,58.07328796,37.05995178,16.26328659,4.323286533,0.993286669
274,54033,13744,2.416619778,9.553286552,29.06995583,50.76328659,71.68328094,84.04994965,74.99996185,58.07328796,37.05995178,16.26328659,4.323286533,0.993286669
275,54034,13745,2.359953403,9.556621552,28.73995018,50.68994904,70.91995239,83.71328735,74.87661743,57.87662125,36.19329071,15.96995163,4.236620426,0.996620059
276,54035,13746,2.359953403,9.556621552,28.73995018,50.68994904,70.91995239,83.71328735,74.87661743,57.87662125,36.19329071,15.96995163,4.236620426,0.996620059
277,54036,13747,2.189953566,9.459952354,28.03328705,50.34995651,70.43328094,82.97661591,74.87661743,57.25995255,35.09661865,15.34995174,4.126619816,0.933286846
278,54037,13748,2.066620111,9.406620979,27.88995171,50.95995331,71.90329742,84.25328827,76.85328674,57.85662079,34.52661896,14.92995262,4.039954185,0.889953494
279,54038,13749,2.066620111,9.406620979,27.88995171,50.95995331,71.90329742,84.25328827,76.85328674,57.85662079,34.52661896,14.92995262,4.039954185,0.889953494
280,54039,13750,1.999953508,9.406620979,28.30328751,52.52995682,75.30662537,87.48995209,80.75662994,59.64661789,34.48661804,14.71661663,3.946619987,0.853286803
281,54040,13751,1.999953508,9.406620979,28.30328751,52.52995682,75.30662537,87.48995209,80.75662994,59.64661789,34.48661804,14.71661663,3.946619987,0.853286803
