OID,Id,ORIG_FID,vddsf1,vddsf2,vddsf3,vddsf4,vddsf5,vddsf6,vddsf7,vddsf8,vddsf9,vddsf10,vddsf11,vddsf12
2910,57523,16380,0.909952581,12.85661697,40.15662003,73.91329193,95.65995789,94.22660065,74.52661896,57.60328293,43.65995026,21.72328568,3.289952278,0.059952673
2911,57524,16381,0.909952581,12.85661697,40.15662003,73.91329193,95.65995789,94.22660065,74.52661896,57.60328293,43.65995026,21.72328568,3.289952278,0.059952673
2912,57525,16382,0.893285871,12.80661964,40.40661621,73.90328979,96.26661682,93.48661804,74.69661713,57.43995667,43.66662598,21.74328423,3.303286314,0.059952673
2913,57526,16383,0.893285871,12.80661964,40.40661621,73.90328979,96.26661682,93.48661804,74.69661713,57.43995667,43.66662598,21.74328423,3.303286314,0.059952673
2914,57527,16384,0.88995266,12.68995285,39.71329117,72.17329407,95.84662628,92.34663391,75.09661102,57.25327683,43.46328354,21.64328194,3.333286047,0.059952673
2915,57528,16385,0.88995266,12.68995285,39.71329117,72.17329407,95.84662628,92.34663391,75.09661102,57.25327683,43.46328354,21.64328194,3.333286047,0.059952673
2916,57529,16386,0.879952788,12.58995247,38.38661957,69.30662537,93.61995697,91.99661255,75.26661682,57.1399498,43.14329147,21.39661789,3.363286018,0.063286006
2917,57530,16387,0.879952788,12.58995247,38.38661957,69.30662537,93.61995697,91.99661255,75.26661682,57.1399498,43.14329147,21.39661789,3.363286018,0.063286006
2918,57531,16388,0.883286059,12.51661968,37.43995285,67.40328217,91.96327209,91.37328339,75.31996155,57.05328369,42.76329041,21.21661949,3.386619568,0.069952644
2919,57532,16389,0.886619389,12.42995358,36.95994949,66.38995361,90.89329529,90.43327332,75.29994965,56.9466095,42.34328461,21.09995079,3.399952888,0.069952644
2920,57533,16390,0.886619389,12.42995358,36.95994949,66.38995361,90.89329529,90.43327332,75.29994965,56.9466095,42.34328461,21.09995079,3.399952888,0.069952644
2921,57534,16391,0.849952877,12.37995052,37.6932869,67.35329437,91.2232666,89.69663239,74.66662598,56.8332901,42.03995514,21.07661819,3.353286266,0.05995268
2922,57535,16392,0.849952877,12.37995052,37.6932869,67.35329437,91.2232666,89.69663239,74.66662598,56.8332901,42.03995514,21.07661819,3.353286266,0.05995268
2923,57536,16393,0.839952886,12.3699522,38.70328522,68.78328705,91.56328583,88.16661835,74.30995178,56.71994781,41.81661224,21.0932827,3.279952526,0.053286012
2924,57537,16394,0.839952886,12.3699522,38.70328522,68.78328705,91.56328583,88.16661835,74.30995178,56.71994781,41.81661224,21.0932827,3.279952526,0.053286012
2925,57538,16395,0.823286176,12.42661953,39.96662521,70.62661743,91.92996216,85.81327057,74.22995758,56.63661575,41.68995285,21.10661697,3.199952602,0.053286012
2926,57539,16396,0.823286176,12.42661953,39.96662521,70.62661743,91.92996216,85.81327057,74.22995758,56.63661575,41.68995285,21.10661697,3.199952602,0.053286012
2927,57540,16397,0.816619635,12.36995125,40.19995499,70.60661316,92.55995178,85.64995575,74.3166275,56.73328781,41.60661697,21.35328484,3.146618843,0.066619344
2928,57541,16398,0.816619635,12.36995125,40.19995499,70.60661316,92.55995178,85.64995575,74.3166275,56.73328781,41.60661697,21.35328484,3.146618843,0.066619344
2929,57542,16399,0.829952955,12.32995319,39.62328339,69.67995453,92.3332901,85.75995636,74.30662537,56.87994766,41.5599556,21.53995132,3.149952412,0.113285989
2930,57543,16400,0.829952955,12.32995319,39.62328339,69.67995453,92.3332901,85.75995636,74.30662537,56.87994766,41.5599556,21.53995132,3.149952412,0.113285989
2931,57544,16401,0.859952867,12.29661751,38.22995377,67.76660919,91.29995728,86.14993286,74.26660919,57.0232811,41.52662277,21.66661644,3.183285475,0.14661932
2932,57545,16402,0.859952867,12.29661751,38.22995377,67.76660919,91.29995728,86.14993286,74.26660919,57.0232811,41.52662277,21.66661644,3.183285475,0.14661932
2933,57546,16403,0.886619389,12.32995224,36.98994827,65.23662567,89.38328552,88.18662262,75.57995605,57.52328873,42.36328125,21.9432869,3.203285694,0.153285995
2934,57547,16404,0.909952581,12.34995365,36.20661926,63.58329391,87.96662903,88.73996735,76.51995087,57.77994919,42.37995148,21.98328209,3.226618767,0.153285995
2935,57548,16405,0.909952581,12.34995365,36.20661926,63.58329391,87.96662903,88.73996735,76.51995087,57.77994919,42.37995148,21.98328209,3.226618767,0.153285995
2936,57549,16406,0.923285782,12.42661858,35.89995193,62.76329041,86.99995422,87.86662292,77.06995392,57.73994446,41.56328583,21.74995232,3.229952335,0.153285995
2937,57550,16407,0.923285782,12.42661858,35.89995193,62.76329041,86.99995422,87.86662292,77.06995392,57.73994446,41.56328583,21.74995232,3.229952335,0.153285995
2938,57551,16408,0.919952452,12.45995235,36.41996002,64.34662628,88.68994904,92.3699646,80.15328217,57.44995117,40.7399559,21.54662132,3.209952831,0.153285995
2939,57552,16409,0.919952452,12.45995235,36.41996002,64.34662628,88.68994904,92.3699646,80.15328217,57.44995117,40.7399559,21.54662132,3.209952831,0.153285995
2940,57553,16410,0.909952462,12.46995258,37.29662323,66.68328094,89.09663391,90.75995636,79.95661926,57.42328262,40.41661835,21.38328934,3.179953098,0.153285995
2941,57554,16411,0.909952462,12.46995258,37.29662323,66.68328094,89.09663391,90.75995636,79.95661926,57.42328262,40.41661835,21.38328934,3.179953098,0.153285995
2942,57555,16412,0.90328598,12.45995045,38.54994965,69.8166275,88.17996216,83.00661469,76.48995972,57.6799469,40.57328415,21.31661987,3.149952412,0.153285995
2943,57556,16413,0.90328598,12.45995045,38.54994965,69.8166275,88.17996216,83.00661469,76.48995972,57.6799469,40.57328415,21.31661987,3.149952412,0.153285995
2944,57557,16414,0.90328598,12.37995338,39.43328857,71.9332962,92.01661682,85.09996033,75.70994568,57.59328842,42.23661804,21.98661995,3.116619349,0.149952665
2945,57558,16415,0.90328598,12.37995338,39.43328857,71.9332962,92.01661682,85.09996033,75.70994568,57.59328842,42.23661804,21.98661995,3.116619349,0.149952665
2946,57559,16416,0.903285921,12.33995247,39.54994583,72.58663177,93.85661316,87.15660858,75.82994843,57.47662354,42.88661575,22.03994942,3.126619101,0.153285995
2947,57560,16417,0.903285921,12.33995247,39.54994583,72.58663177,93.85661316,87.15660858,75.82994843,57.47662354,42.88661575,22.03994942,3.126619101,0.153285995
2948,57561,16418,0.909952581,12.33661938,38.86661911,71.75661469,93.80661774,89.21659851,76.85660553,57.3499527,42.52994919,21.48995018,3.159952641,0.153285995
2949,57562,16419,0.913285911,12.35995293,37.87662125,69.3766098,92.17993927,88.8666153,76.08662415,57.02327347,42.28995514,21.36328506,3.229952812,0.149952665
2950,57563,16420,0.913285911,12.35995293,37.87662125,69.3766098,92.17993927,88.8666153,76.08662415,57.02327347,42.28995514,21.36328506,3.229952812,0.149952665
2951,57564,16421,0.9099527,12.40995502,37.05661774,67.04662323,89.05329895,87.62995148,75.16661072,56.69995117,41.9366188,21.13995171,3.273285866,0.133285984
2952,57565,16422,0.9099527,12.40995502,37.05661774,67.04662323,89.05329895,87.62995148,75.16661072,56.69995117,41.9366188,21.13995171,3.273285866,0.133285984
2953,57566,16423,0.913285971,12.4632864,36.46994781,64.79994965,84.40661621,85.51329041,74.10328674,56.39328384,41.47994614,20.81661987,3.326619387,0.073285982
2954,57567,16424,0.913285971,12.4632864,36.46994781,64.79994965,84.40661621,85.51329041,74.10328674,56.39328384,41.47994614,20.81661987,3.326619387,0.073285982
2955,57568,16425,0.89661938,12.50328541,36.45661926,63.57995224,82.10995483,84.97994232,74.01995087,56.02994537,41.81662369,20.83994865,3.339952946,0.073285982
2956,57569,16426,0.89661938,12.50328541,36.45661926,63.57995224,82.10995483,84.97994232,74.01995087,56.02994537,41.81662369,20.83994865,3.339952946,0.073285982
2957,57570,16427,0.886619329,12.6432848,37.11995316,63.92328644,83.77994537,86.95994568,76.05995941,56.27329254,41.26328278,20.78328514,3.376619577,0.073285982
2958,57571,16428,0.886619329,12.6432848,37.11995316,63.92328644,83.77994537,86.95994568,76.05995941,56.27329254,41.26328278,20.78328514,3.376619577,0.073285982
2959,57572,16429,0.879952669,12.91662025,38.46661758,65.85662079,89.44663239,91.41663361,80.25995636,57.1232872,39.79328537,20.64328766,3.419952393,0.073285952
2960,57573,16430,0.879952669,12.91662025,38.46661758,65.85662079,89.44663239,91.41663361,80.25995636,57.1232872,39.79328537,20.64328766,3.419952393,0.073285952
2961,57574,16431,0.863286138,12.94995213,38.89661789,66.38328552,88.20995331,90.67662811,80.08327484,56.74327469,39.43994904,20.42995071,3.399952412,0.066619344
2962,57575,16432,0.863286138,12.94995213,38.89661789,66.38328552,88.20995331,90.67662811,80.08327484,56.74327469,39.43994904,20.42995071,3.399952412,0.066619344
2963,57576,16433,0.853286088,12.95995235,39.27994919,67.03329468,87.44326782,90.05330658,80.33660126,56.58328629,39.30662155,20.33994865,3.38995266,0.069952615
2964,57577,16434,0.856619418,12.95328712,39.65662003,67.83995056,87.19327545,89.54328918,81.04994965,56.64329147,39.41661453,20.39995575,3.389952898,0.073285952
2965,57578,16435,0.856619418,12.95328712,39.65662003,67.83995056,87.19327545,89.54328918,81.04994965,56.64329147,39.41661453,20.39995575,3.389952898,0.073285952
2966,57579,16436,0.849952757,12.90328503,39.86661911,68.80995178,87.26996613,90.61662292,81.29328918,56.46662521,39.32995224,20.26328468,3.36661911,0.063286014
2967,57580,16437,0.849952757,12.90328503,39.86661911,68.80995178,87.26996613,90.61662292,81.29328918,56.46662521,39.32995224,20.26328468,3.36661911,0.063286014
2968,57581,16438,0.866619468,12.91328621,40.0699501,69.73995972,87.42662048,91.24329376,81.49662781,56.94994736,39.47328949,20.30661774,3.353286028,0.063286014
2969,57582,16439,0.866619468,12.91328621,40.0699501,69.73995972,87.42662048,91.24329376,81.49662781,56.94994736,39.47328949,20.30661774,3.353286028,0.063286014
2970,57583,16440,0.869952857,12.93328476,40.24328613,70.65995026,87.7432785,91.41662598,81.70662689,58.04994583,39.80662537,20.52661896,3.323286295,0.056619346
2971,57584,16441,0.869952857,12.93328476,40.24328613,70.65995026,87.7432785,91.41662598,81.70662689,58.04994583,39.80662537,20.52661896,3.323286295,0.056619346
2972,57585,16442,0.876619399,13.0066185,40.33995056,71.49662018,89.04330444,92.11328125,82.37329102,58.62995148,40.25661087,20.6866188,3.283286095,0.063286014
2973,57586,16443,0.876619399,13.0066185,40.33995056,71.49662018,89.04330444,92.11328125,82.37329102,58.62995148,40.25661087,20.6866188,3.283286095,0.063286014
2974,57587,16444,0.886619449,13.02661991,40.39328766,72.11995697,89.86328888,93.32327271,83.21994781,59.90328217,40.74328613,20.71995354,3.249952793,0.086619303
2975,57588,16445,0.886619449,13.02661991,40.39328766,72.11995697,89.86328888,93.32327271,83.21994781,59.90328217,40.74328613,20.71995354,3.249952793,0.086619303
2976,57589,16446,0.89995271,13.03661919,40.40662003,72.50660706,90.20995331,95.06661224,84.30327606,61.86661148,41.29994965,20.6466198,3.196619511,0.103285976
2977,57590,16447,0.89995271,13.03661919,40.40662003,72.50660706,90.20995331,95.06661224,84.30327606,61.86661148,41.29994965,20.6466198,3.196619511,0.103285976
2978,57591,16448,0.899952769,13.00995159,40.19661713,73.29994965,91.0466156,95.40327454,83.8332901,61.3499527,41.02661896,20.72328758,3.153286219,0.103285983
2979,57592,16449,0.926619172,12.99661922,39.9666214,73.57662201,91.34329224,95.24994659,83.69662476,60.82328415,40.74328232,20.75662041,3.133285999,0.099952646
2980,57593,16450,0.926619172,12.99661922,39.9666214,73.57662201,91.34329224,95.24994659,83.69662476,60.82328415,40.74328232,20.75662041,3.133285999,0.099952646
2981,57594,16451,0.929952443,12.99328518,39.73328018,73.33661652,91.03662872,94.6366272,83.84326935,60.27662659,40.47328949,20.75995064,3.089952946,0.093285963
2982,57595,16452,0.929952443,12.99328518,39.73328018,73.33661652,91.03662872,94.6366272,83.84326935,60.27662659,40.47328949,20.75995064,3.089952946,0.093285963
2983,57596,16453,0.946619093,12.94661808,39.31994629,72.6466217,90.52328491,95.80329132,82.72996521,59.31995392,39.92995071,20.63661957,3.079952717,0.089952633
2984,57597,16454,0.946619093,12.94661808,39.31994629,72.6466217,90.52328491,95.80329132,82.72996521,59.31995392,39.92995071,20.63661957,3.079952717,0.089952633
2985,57598,16455,0.969952464,12.80661869,38.50328827,70.90995026,89.01661682,94.36328125,81.36329651,58.68328094,39.3199501,20.35995102,3.036618948,0.066619344
2986,57599,16456,0.969952464,12.80661869,38.50328827,70.90995026,89.01661682,94.36328125,81.36329651,58.68328094,39.3199501,20.35995102,3.036618948,0.066619344
2987,57600,16457,0.976619065,12.57661819,37.21995163,68.14994812,86.52328491,90.27328491,79.70327759,58.36662292,38.68995285,19.92661476,2.983285427,0.056619342
2988,57601,16458,0.976619065,12.57661819,37.21995163,68.14994812,86.52328491,90.27328491,79.70327759,58.36662292,38.68995285,19.92661476,2.983285427,0.056619342
2989,57617,16459,0.943285823,12.88661766,36.37995148,63.46995163,81.19995117,84.65661621,74.529953,54.20661545,36.97328568,18.13328743,3.129952431,0.053286012
2990,57618,16460,0.943285823,12.88661766,36.37995148,63.46995163,81.19995117,84.65661621,74.529953,54.20661545,36.97328568,18.13328743,3.129952431,0.053286012
2991,57619,16461,0.939952433,12.89661789,36.34328461,63.12995529,82.57994843,85.18661499,75.1166153,54.51328659,37.36661911,18.49995232,3.163286448,0.053286012
2992,57620,16462,0.939952433,12.89661789,36.34328461,63.12995529,82.57994843,85.18661499,75.1166153,54.51328659,37.36661911,18.49995232,3.163286448,0.053286012
2993,57621,16463,0.939952433,12.92995071,36.46661758,63.11995316,83.76660919,85.92662811,75.82996368,55.28328705,37.80661774,18.68995285,3.179953337,0.053286012
2994,57622,16464,0.936619103,12.95995235,36.75994873,63.44995499,84.75327301,86.85327148,76.74995422,56.44661331,38.34328461,18.75662041,3.193286181,0.053286012
2995,57623,16465,0.936619103,12.95995235,36.75994873,63.44995499,84.75327301,86.85327148,76.74995422,56.44661331,38.34328461,18.75662041,3.193286181,0.053286012
2996,57624,16466,0.933285713,12.98661995,37.13662338,63.94994736,85.45996857,88.57662964,77.27994537,56.63328552,38.56328583,19.05994987,3.203285933,0.053286012
2997,57625,16467,0.933285713,12.98661995,37.13662338,63.94994736,85.45996857,88.57662964,77.27994537,56.63328552,38.56328583,19.05994987,3.203285933,0.053286012
2998,57626,16468,0.943285704,12.99661922,37.50995255,64.48661804,86.15328217,89.279953,78.23327637,57.01994705,38.54327774,19.25995064,3.219952583,0.053286012
2999,57627,16469,0.943285704,12.99661922,37.50995255,64.48661804,86.15328217,89.279953,78.23327637,57.01994705,38.54327774,19.25995064,3.219952583,0.053286012
3000,57628,16470,0.946619093,13.05995274,37.88328552,65.03328705,86.83328247,88.88996887,79.64661407,57.59661484,38.26328659,19.35995293,3.17995286,0.053286012
3001,57629,16471,0.946619093,13.05995274,37.88328552,65.03328705,86.83328247,88.88996887,79.64661407,57.59661484,38.26328659,19.35995293,3.17995286,0.053286012
3002,57630,16472,0.953285813,13.09328556,37.81662369,65.0199585,86.5632782,88.8499527,80.8966217,58.11994934,38.05662537,19.46994972,3.169952631,0.053286012
3003,57631,16473,0.953285813,13.09328556,37.81662369,65.0199585,86.5632782,88.8499527,80.8966217,58.11994934,38.05662537,19.46994972,3.169952631,0.053286012
3004,57632,16474,0.979952455,13.10995197,37.66661835,64.90994263,86.15661621,88.28995514,81.40995789,58.62662506,38.06662369,19.5532856,3.14661932,0.056619346
3005,57633,16475,0.979952455,13.10995197,37.66661835,64.90994263,86.15661621,88.28995514,81.40995789,58.62662506,38.06662369,19.5532856,3.14661932,0.056619346
3006,57634,16476,0.993285775,13.14661884,37.45661926,64.63661194,85.57662201,87.22994232,81.10995483,59.10995102,38.22995377,19.58995247,3.123286247,0.093285963
3007,57635,16477,0.993285775,13.14661884,37.45661926,64.63661194,85.57662201,87.22994232,81.10995483,59.10995102,38.22995377,19.58995247,3.123286247,0.093285963
3008,57636,16478,1.006619096,13.10328388,37.16994858,64.46661377,84.08328247,86.32328033,79.70663452,58.62994766,38.19995117,19.65995216,3.086619854,0.126619309
3009,57637,16479,1.013285756,13.06995106,36.9532814,64.43994904,83.39329529,85.45661926,78.76993561,58.24329376,38.08328629,19.72328758,3.043286324,0.136619315
3010,57649,16480,1.023285747,12.83328724,36.92662048,63.97662354,79.93994904,78.65995789,72.98995209,55.15995789,36.45995331,18.81995392,2.933285713,0.136619315
3011,57650,16481,1.023285747,12.83328724,36.92662048,63.97662354,79.93994904,78.65995789,72.98995209,55.15995789,36.45995331,18.81995392,2.933285713,0.136619315
3012,57651,16482,1.016619205,12.81661892,36.76995468,63.68660736,79.733284,77.45661926,71.21327972,54.93328857,36.33661652,18.60661888,2.963286161,0.116619311
3013,57652,16483,1.006619096,12.81995583,36.74995041,63.56328583,80.0999527,78.52994537,70.47994995,54.26661682,36.029953,18.3732872,2.963286161,0.08995264
3014,57653,16484,1.006619096,12.81995583,36.74995041,63.56328583,80.0999527,78.52994537,70.47994995,54.26661682,36.029953,18.3732872,2.963286161,0.08995264
3015,57654,16485,0.996619105,12.84995174,36.75328827,63.32328796,79.97328186,79.90994263,71.0632782,54.35327911,36.11661911,18.26995468,2.969952822,0.069952644
3016,57655,16486,0.996619105,12.84995174,36.75328827,63.32328796,79.97328186,79.90994263,71.0632782,54.35327911,36.11661911,18.26995468,2.969952822,0.069952644
3017,57661,16487,0.959952354,12.6899519,36.13661575,61.34995651,79.16994476,84.23661041,74.53662109,54.26995087,37.30994797,19.27328491,3.039952993,0.053286012
