OID,Id,ORIG_FID,nbdsf1,nbdsf2,nbdsf3,nbdsf4,nbdsf5,nbdsf6,nbdsf7,nbdsf8,nbdsf9,nbdsf10,nbdsf11,nbdsf12
170,53904,13640,7.019952774,18.56662178,38.67328262,67.33994293,86.18995667,95.1799469,87.32994843,69.61328888,44.33995438,21.82662201,9.173287392,4.003287315
171,53905,13641,7.019952774,18.56662178,38.67328262,67.33994293,86.18995667,95.1799469,87.32994843,69.61328888,44.33995438,21.82662201,9.173287392,4.003287315
172,53906,13642,7.793287277,20.52662086,40.60995865,68.72328949,86.66995239,95.85327911,87.72996521,70.60327911,44.27996063,22.17328835,9.766619682,4.363287449
173,53907,13643,7.793287277,20.52662086,40.60995865,68.72328949,86.66995239,95.85327911,87.72996521,70.60327911,44.27996063,22.17328835,9.766619682,4.363287449
174,53908,13644,8.429953575,22.23661613,42.54661942,70.29994965,87.97995758,96.34994507,88.18328094,71.27662659,44.66661453,22.88328362,10.4199543,4.689953804
175,53909,13645,8.429953575,22.23661613,42.54661942,70.29994965,87.97995758,96.34994507,88.18328094,71.27662659,44.66661453,22.88328362,10.4199543,4.689953804
176,53910,13646,8.946619987,23.73995209,44.49995804,72.07995605,90.11329651,96.71660614,88.68328094,71.62328339,45.50995255,23.97995377,11.09995461,4.983286381
177,53911,13647,8.946619987,23.73995209,44.49995804,72.07995605,90.11329651,96.71660614,88.68328094,71.62328339,45.50995255,23.97995377,11.09995461,4.983286381
178,53912,13648,8.643286705,22.91328621,43.3732872,71.41661835,90.64661407,96.23661804,88.3565979,71.57995605,46.39328384,24.12661934,10.88995361,4.966620922
179,53913,13649,8.643286705,22.91328621,43.3732872,71.41661835,90.64661407,96.23661804,88.3565979,71.57995605,46.39328384,24.12661934,10.88995361,4.966620922
180,53914,13650,8.173286438,21.67995262,41.71328354,69.92995453,90.41329193,95.31993866,87.97996521,71.29328156,46.83328629,23.79328537,10.40662098,4.869954109
181,53915,13651,8.173286438,21.67995262,41.71328354,69.92995453,90.41329193,95.31993866,87.97996521,71.29328156,46.83328629,23.79328537,10.40662098,4.869954109
182,53916,13652,7.539953709,20.01995277,39.52995682,67.6099472,89.49329376,93.99328613,87.52994537,70.7966156,46.83662033,22.94995117,9.669953346,4.673286915
183,53917,13653,8.513288498,22.30661583,43.07661819,70.08663177,91.08328247,95.09328461,88.62996674,71.51995087,48.1966095,23.66995621,10.56661987,5.479954243
184,53918,13654,8.513288498,22.30661583,43.07661819,70.08663177,91.08328247,95.09328461,88.62996674,71.51995087,48.1966095,23.66995621,10.56661987,5.479954243
185,53919,13655,9.853286743,25.22995377,47.83328629,74.09662628,93.6166153,96.87996674,89.779953,72.32996368,49.89995956,25.15328407,11.89328671,6.466620445
186,53920,13656,9.853286743,25.22995377,47.83328629,74.09662628,93.6166153,96.87996674,89.779953,72.32996368,49.89995956,25.15328407,11.89328671,6.466620445
187,53921,13657,11.55995369,28.78328705,53.80661774,79.62661743,97.09662628,99.36328888,90.98329163,73.23329163,51.93662262,27.3966198,13.64662266,7.619953632
188,53922,13658,11.55995369,28.78328705,53.80661774,79.62661743,97.09662628,99.36328888,90.98329163,73.23329163,51.93662262,27.3966198,13.64662266,7.619953632
189,53923,13659,11.65662003,28.29661942,53.83662796,80.13328552,98.03994751,101.1599579,91.57662964,73.61662292,52.18328094,27.54995155,13.82995415,7.869953632
190,53924,13660,11.65662003,28.29661942,53.83662796,80.13328552,98.03994751,101.1599579,91.57662964,73.61662292,52.18328094,27.54995155,13.82995415,7.869953632
191,53925,13661,10.74661922,25.58328247,50.41328812,77.15994263,96.41661835,101.4999619,91.64660645,73.34328461,51.71995163,26.38661766,12.95328617,7.373288155
192,53926,13662,10.74661922,25.58328247,50.41328812,77.15994263,96.41661835,101.4999619,91.64660645,73.34328461,51.71995163,26.38661766,12.95328617,7.373288155
193,53927,13663,8.796620369,20.63328934,43.54328156,70.74662018,92.26329803,100.3899612,91.19662476,72.4299469,50.5699501,23.87328339,10.98328781,6.153287411
194,53928,13664,8.796620369,20.63328934,43.54328156,70.74662018,92.26329803,100.3899612,91.19662476,72.4299469,50.5699501,23.87328339,10.98328781,6.153287411
195,53929,13665,6.749953747,16.1466198,35.24328613,63.51661301,88.65994263,97.57662201,89.71994019,70.68662262,48.00328445,21.04995346,8.506620407,4.666619778
196,53930,13666,6.749953747,16.1466198,35.24328613,63.51661301,88.65994263,97.57662201,89.71994019,70.68662262,48.00328445,21.04995346,8.506620407,4.666619778
197,53931,13667,6.016621113,14.60328579,32.2166214,60.81327438,86.97994995,95.54328918,88.26994324,69.51995087,46.70328903,19.99995232,7.619952679,4.143286705
198,53932,13668,6.606620312,15.95662022,34.45661926,62.59328079,87.22328949,94.24662781,86.83995819,68.92328644,46.69662094,20.77328682,8.346621513,4.579953671
199,53933,13669,6.606620312,15.95662022,34.45661926,62.59328079,87.22328949,94.24662781,86.83995819,68.92328644,46.69662094,20.77328682,8.346621513,4.579953671
200,53934,13670,8.643286705,19.72995186,41.82328796,69.57661438,90.58662415,96.32660675,87.62329102,69.8599472,48.09328842,23.68328857,10.51328754,6.019953251
201,53935,13671,8.643286705,19.72995186,41.82328796,69.57661438,90.58662415,96.32660675,87.62329102,69.8599472,48.09328842,23.68328857,10.51328754,6.019953251
202,53936,13672,9.739953995,21.72662163,45.58328629,74.03995514,92.36328888,97.90995026,88.43994904,70.48995972,48.83661652,25.69661713,11.70328808,6.81662035
203,53937,13673,9.739953995,21.72662163,45.58328629,74.03995514,92.36328888,97.90995026,88.43994904,70.48995972,48.83661652,25.69661713,11.70328808,6.81662035
204,53938,13674,9.919953346,21.93995285,45.66994858,76.02661896,92.57994843,98.983284,89.30994415,70.76995087,48.9799614,26.8099556,11.89995289,6.953287125
205,53939,13675,9.919953346,21.93995285,45.66994858,76.02661896,92.57994843,98.983284,89.30994415,70.76995087,48.9799614,26.8099556,11.89995289,6.953287125
206,53940,13676,9.49995327,21.22994995,44.54328537,74.60328674,91.4666214,98.24994659,87.85995483,70.15662384,47.97994232,26.31995201,11.48328781,6.496620655
207,53941,13677,9.49995327,21.22994995,44.54328537,74.60328674,91.4666214,98.24994659,87.85995483,70.15662384,47.97994232,26.31995201,11.48328781,6.496620655
208,53942,13678,9.639955521,22.01662064,45.94661331,75.34662628,91.00328064,97.39994812,86.88661194,70.27329254,47.9899559,26.69995117,11.73661995,6.396620274
209,53943,13679,9.639955521,22.01662064,45.94661331,75.34662628,91.00328064,97.39994812,86.88661194,70.27329254,47.9899559,26.69995117,11.73661995,6.396620274
210,53944,13680,10.34328747,24.34328842,49.85995865,78.26328278,91.15995026,96.41996002,86.38330078,71.06995392,48.97661591,27.94662285,12.63328743,6.643287182
211,53945,13681,10.34328747,24.34328842,49.85995865,78.26328278,91.15995026,96.41996002,86.38330078,71.06995392,48.97661591,27.94662285,12.63328743,6.643287182
212,53946,13682,11.31661987,27.09661865,53.94661331,81.88661957,93.77327728,97.35661316,87.32662964,72.76995087,50.32661819,29.60995102,13.89995384,7.199952126
213,53947,13683,11.02328682,26.86329079,53.47328949,82.19662476,94.29329681,97.48995209,87.74996948,73.38994598,50.38995361,29.66995239,13.69328594,6.969954014
214,53948,13684,11.02328682,26.86329079,53.47328949,82.19662476,94.29329681,97.48995209,87.74996948,73.38994598,50.38995361,29.66995239,13.69328594,6.969954014
215,53949,13685,9.473285675,23.66662407,48.37328339,79.19662476,92.70327759,96.81996918,87.67660522,72.91661835,49.1166153,28.06995392,12.10328579,5.953287125
216,53950,13686,9.473285675,23.66662407,48.37328339,79.19662476,92.70327759,96.81996918,87.67660522,72.91661835,49.1166153,28.06995392,12.10328579,5.953287125
217,53951,13687,7.076621056,17.96995163,37.72328186,69.17995453,87.76995087,94.14995575,85.48661804,70.67328644,45.76661301,24.26995468,9.119953156,4.356620312
218,53952,13688,7.076621056,17.96995163,37.72328186,69.17995453,87.76995087,94.14995575,85.48661804,70.67328644,45.76661301,24.26995468,9.119953156,4.356620312
219,53953,13689,6.569953442,16.4832859,33.48995209,62.53328705,83.79329681,91.79328918,83.30994415,69.11328125,43.93328094,22.68994904,8.433287621,3.936620235
220,53954,13690,6.569953442,16.4832859,33.48995209,62.53328705,83.79329681,91.79328918,83.30994415,69.11328125,43.93328094,22.68994904,8.433287621,3.936620235
221,53955,13691,7.99328804,19.21662331,35.62995529,59.21329117,80.76328278,89.79994965,81.17662811,68.20995331,43.62662125,23.30661583,9.993287086,4.726620674
222,53956,13692,7.99328804,19.21662331,35.62995529,59.21329117,80.76328278,89.79994965,81.17662811,68.20995331,43.62662125,23.30661583,9.993287086,4.726620674
223,53957,13693,10.9432869,27.06661797,48.51995468,67.5999527,84.22661591,94.09661102,83.65329742,70.47994995,46.99662018,28.34661675,13.38662148,6.576621056
224,53958,13694,10.9432869,27.06661797,48.51995468,67.5999527,84.22661591,94.09661102,83.65329742,70.47994995,46.99662018,28.34661675,13.38662148,6.576621056
225,53959,13695,12.60328579,31.56328774,56.54328918,75.24662018,87.97996521,97.49994659,85.81328583,72.25662231,49.59661865,31.86995316,15.41995335,7.769954205
226,53960,13696,12.60328579,31.56328774,56.54328918,75.24662018,87.97996521,97.49994659,85.81328583,72.25662231,49.59661865,31.86995316,15.41995335,7.769954205
227,53961,13697,12.96662045,32.74329376,59.72328568,82.14994049,92.02661896,100.0399475,87.67663574,73.54995728,51.41994858,33.92662048,16.08995438,8.276619911
228,53962,13698,10.73328781,27.56328964,53.15662003,77.8132782,87.07994843,93.8599472,84.07327271,70.67662048,49.15995026,29.18662262,12.72995186,6.579954147
229,53963,13699,10.73328781,27.56328964,53.15662003,77.8132782,87.07994843,93.8599472,84.07327271,70.67662048,49.15995026,29.18662262,12.72995186,6.579954147
230,53964,13700,8.696619987,22.50662041,46.25662994,73.13661194,83.32996368,89.86995697,81.35996246,68.63661957,47.3899498,25.78328514,10.33662224,5.219954014
231,53965,13701,8.696619987,22.50662041,46.25662994,73.13661194,83.32996368,89.86995697,81.35996246,68.63661957,47.3899498,25.78328514,10.33662224,5.219954014
232,53966,13702,6.866620064,17.56328964,39.05662155,68.07994843,80.81326294,88.03995514,79.53329468,67.4132843,46.09661102,23.72328568,8.916621208,4.209953785
233,53967,13703,6.866620064,17.56328964,39.05662155,68.07994843,80.81326294,88.03995514,79.53329468,67.4132843,46.09661102,23.72328568,8.916621208,4.209953785
234,53968,13704,7.379952908,19.38661957,42.93328476,70.50328827,82.1832962,88.82327271,79.5832901,67.27329254,46.70329285,23.94662094,9.639951706,4.853286266
235,53969,13705,7.379952908,19.38661957,42.93328476,70.50328827,82.1832962,88.82327271,79.5832901,67.27329254,46.70329285,23.94662094,9.639951706,4.853286266
236,53970,13706,8.259953499,21.4432888,47.0199585,72.87328339,84.62327576,90.61994934,80.1999588,67.09994507,47.71661758,24.39995766,10.62328911,5.563287258
237,53971,13707,8.259953499,21.4432888,47.0199585,72.87328339,84.62327576,90.61994934,80.1999588,67.09994507,47.71661758,24.39995766,10.62328911,5.563287258
238,53972,13708,9.479952812,23.73662186,51.30994797,75.18662262,88.09328461,93.4332962,81.32995605,66.83995056,49.1399498,25.09995079,11.79662037,6.346619129
239,53973,13709,9.479952812,23.73662186,51.30994797,75.18662262,88.09328461,93.4332962,81.32995605,66.83995056,49.1399498,25.09995079,11.79662037,6.346619129
240,53974,13710,8.849953651,21.12994957,45.80662918,68.84996033,86.60995483,93.56994629,80.57995605,64.25662231,47.47995377,23.42328453,10.783288,5.773286819
241,53975,13711,8.849953651,21.12994957,45.80662918,68.84996033,86.60995483,93.56994629,80.57995605,64.25662231,47.47995377,23.42328453,10.783288,5.773286819
242,53979,13712,6.386620045,13.9399538,31.43328667,52.92661667,77.1799469,91.76661682,80.9666214,62.63661575,44.81995392,20.96661949,8.223286629,3.799953699
243,53980,13713,6.386620045,13.9399538,31.43328667,52.92661667,77.1799469,91.76661682,80.9666214,62.63661575,44.81995392,20.96661949,8.223286629,3.799953699
244,53981,13714,6.353287697,13.63995266,31.59661675,53.18328476,74.95661926,89.05329132,79.98995209,62.05329514,44.33995819,20.76995468,8.183287621,3.809954405
245,53982,13715,6.353287697,13.63995266,31.59661675,53.18328476,74.95661926,89.05329132,79.98995209,62.05329514,44.33995819,20.76995468,8.183287621,3.809954405
246,53983,13716,6.529953003,14.54995346,34.10328293,54.37328339,69.29328918,80.3299408,73.49662018,57.71994781,41.57996368,19.49328613,7.913287163,3.949953794
247,53984,13717,6.529953003,14.54995346,34.10328293,54.37328339,69.29328918,80.3299408,73.49662018,57.71994781,41.57996368,19.49328613,7.913287163,3.949953794
248,53985,13718,7.249954224,15.60995388,35.60328674,56.38661575,73.93327332,83.32994843,73.35995483,57.9732933,42.63995361,21.40662003,8.899953842,4.413287163
249,53986,13719,7.249954224,15.60995388,35.60328674,56.38661575,73.93327332,83.32994843,73.35995483,57.9732933,42.63995361,21.40662003,8.899953842,4.413287163
250,53990,13720,7.976620197,17.81328774,37.95328522,57.72328568,77.15328979,85.10995483,73.97328186,57.2966156,43.69661713,24.02328491,9.769952774,4.839952946
251,54006,13721,7.213287354,19.4366188,38.80328369,56.10328674,68.93663025,79.09328461,69.70996094,52.48994827,37.92995071,22.03328705,9.619953156,4.593286037
252,54007,13722,8.016620636,21.30328751,43.40328598,62.03661728,72.43994904,81.78660584,70.45995331,52.93328857,38.529953,22.91662025,10.04328632,4.916619778
253,54012,13723,9.15328598,23.44328499,48.4266243,68.82994843,80.48995209,85.43994141,71.81328583,52.97995758,40.40328598,25.05661774,10.41995239,5.416620255
254,54013,13724,9.056619644,22.73995209,47.6399498,67.43662262,80.38329315,86.16661835,72.32994843,53.22661972,41.30662155,24.87995338,10.1932869,5.419953823
255,54014,13725,9.056619644,22.73995209,47.6399498,67.43662262,80.38329315,86.16661835,72.32994843,53.22661972,41.30662155,24.87995338,10.1932869,5.419953823
256,54015,13726,8.88328743,21.86995316,46.5699501,66.16661835,80.57995605,87.11994171,73.66661072,54.04328156,42.69661331,25.3332901,10.33662033,5.449953556
257,54016,13727,8.88328743,21.86995316,46.5699501,66.16661835,80.57995605,87.11994171,73.66661072,54.04328156,42.69661331,25.3332901,10.33662033,5.449953556
258,54017,13728,8.613286972,20.82328606,45.21328354,65.06995392,81.09327698,88.27993774,75.86994934,55.44995117,44.58662415,26.38328934,10.78995419,5.539953709
259,54018,13729,8.613286972,20.82328606,45.21328354,65.06995392,81.09327698,88.27993774,75.86994934,55.44995117,44.58662415,26.38328934,10.78995419,5.539953709
260,54019,13730,8.716620445,20.51995277,45.01662064,65.66995239,81.37329102,88.95995331,75.55329895,56.8899498,44.87329102,26.42662239,11.12662125,5.60328722
261,54020,13731,8.716620445,20.51995277,45.01662064,65.66995239,81.37329102,88.95995331,75.55329895,56.8899498,44.87329102,26.42662239,11.12662125,5.60328722
262,54021,13732,9.436619759,21.86995316,48.12329102,70.30327606,86.08994293,91.85662079,77.93328094,60.49662018,46.79994202,28.12994957,12.04661751,6.053286552
263,54022,13733,10.76661968,24.84328651,54.51328278,79.02662659,95.20661163,97.01995087,83.02328491,66.27328491,50.34996033,31.44661713,13.51328659,6.933286667
264,54023,13734,10.76661968,24.84328651,54.51328278,79.02662659,95.20661163,97.01995087,83.02328491,66.27328491,50.34996033,31.44661713,13.51328659,6.933286667
265,54024,13735,10.65328598,24.68328476,54.38661957,77.51995087,96.30661774,99.5999527,84.21660614,67.75995636,50.97994232,31.67661285,13.60661697,6.7932868
266,54025,13736,10.65328598,24.68328476,54.38661957,77.51995087,96.30661774,99.5999527,84.21660614,67.75995636,50.97994232,31.67661285,13.60661697,6.7932868
267,54026,13737,9.859954834,22.84662056,50.89994812,72.65995789,92.91995239,97.64994049,82.38993835,66.68328857,49.66661835,30.13327789,12.90995312,6.223287106
268,54027,13738,9.859954834,22.84662056,50.89994812,72.65995789,92.91995239,97.64994049,82.38993835,66.68328857,49.66661835,30.13327789,12.90995312,6.223287106
269,54028,13739,8.423287392,19.33328438,44.00328827,64.45328522,85.01993561,91.13996124,77.55327606,63.03995132,46.41661453,26.85662079,11.46661854,5.249954224
270,54029,13740,8.423287392,19.33328438,44.00328827,64.45328522,85.01993561,91.13996124,77.55327606,63.03995132,46.41661453,26.85662079,11.46661854,5.249954224
271,54030,13741,7.939954281,17.95661736,41.84328842,62.15995026,81.67329407,89.50995636,77.28994751,62.01995468,44.92328644,25.25995445,10.88995361,4.869953632
272,54031,13742,7.939954281,17.95661736,41.84328842,62.15995026,81.67329407,89.50995636,77.28994751,62.01995468,44.92328644,25.25995445,10.88995361,4.869953632
273,54032,13743,7.579954147,17.25328636,40.49661636,61.00995636,79.59994507,88.59661102,77.22661591,61.46327972,43.62328339,24.22995377,10.4632864,4.619952679
274,54033,13744,7.579954147,17.25328636,40.49661636,61.00995636,79.59994507,88.59661102,77.22661591,61.46327972,43.62328339,24.22995377,10.4632864,4.619952679
275,54034,13745,7.329954624,17.26995468,39.97327805,61.00660706,78.82662964,88.4233017,77.33661652,61.42662048,42.57995605,23.76328468,10.26661968,4.496620178
276,54035,13746,7.329954624,17.26995468,39.97327805,61.00660706,78.82662964,88.4233017,77.33661652,61.42662048,42.57995605,23.76328468,10.26661968,4.496620178
277,54036,13747,6.949954033,17.32995415,39.42662048,61.19662857,78.85661316,88.23661041,77.9132843,61.28661728,41.59328079,23.10328484,10.10328674,4.276620388
278,54037,13748,6.709953308,17.50995445,39.48994446,62.46995163,80.91661072,89.99996948,80.33994293,62.38662338,41.1932869,22.73995399,9.976620674,4.106619835
279,54038,13749,6.709953308,17.50995445,39.48994446,62.46995163,80.91661072,89.99996948,80.33994293,62.38662338,41.1932869,22.73995399,9.976620674,4.106619835
280,54039,13750,6.626619816,17.80661964,40.20661545,64.81996155,84.95996094,93.68661499,84.59661102,64.71995544,41.38995361,22.67995262,9.946619034,3.96995306
281,54040,13751,6.626619816,17.80661964,40.20661545,64.81996155,84.95996094,93.68661499,84.59661102,64.71995544,41.38995361,22.67995262,9.946619034,3.96995306
