OID,Id,ORIG_FID,nddsf1,nddsf2,nddsf3,nddsf4,nddsf5,nddsf6,nddsf7,nddsf8,nddsf9,nddsf10,nddsf11,nddsf12
162,53896,13632,6.78662014,13.47328472,25.79995537,32.42328644,33.61328506,32.00662231,30.69995308,25.65995216,20.21328545,15.34661865,8.24995327,4.733285904
163,53897,13633,7.309954166,14.74995327,26.98995399,33.77328491,34.02329254,32.24995041,30.65995026,25.51994896,20.02328491,15.85661793,8.693285942,5.036619186
164,53898,13634,7.309954166,14.74995327,26.98995399,33.77328491,34.02329254,32.24995041,30.65995026,25.51994896,20.02328491,15.85661793,8.693285942,5.036619186
165,53899,13635,7.973286152,16.41995049,28.49995041,35.32995224,34.83661652,32.23662186,30.52328491,25.4366188,20.22661972,16.48995018,9.32995224,5.393285751
166,53900,13636,7.973286152,16.41995049,28.49995041,35.32995224,34.83661652,32.23662186,30.52328491,25.4366188,20.22661972,16.48995018,9.32995224,5.393285751
167,53901,13637,8.246619225,17.24995041,29.65328598,36.86662292,35.15661621,32.46328354,30.17661667,25.6066227,20.27328873,17.0066185,9.669953346,5.539953232
168,53902,13638,8.203287125,17.47328568,30.05328751,37.78328323,35.40662003,32.24995041,29.65995026,25.4666214,20.30661964,17.3032856,9.839951515,5.486619949
169,53903,13639,8.203287125,17.47328568,30.05328751,37.78328323,35.40662003,32.24995041,29.65995026,25.4666214,20.30661964,17.3032856,9.839951515,5.486619949
170,53904,13640,7.829952717,17.15661812,29.65995216,38.04661942,35.63995361,31.60995293,28.94995308,25.06995201,20.35328484,17.3732872,9.873285294,5.253286362
171,53905,13641,7.829952717,17.15661812,29.65995216,38.04661942,35.63995361,31.60995293,28.94995308,25.06995201,20.35328484,17.3732872,9.873285294,5.253286362
172,53906,13642,7.199953079,16.25995255,28.52661896,38.14328766,35.96329117,31.20995522,28.89661598,25.07995415,20.16661835,17.34661675,9.643284798,4.869952202
173,53907,13643,7.199953079,16.25995255,28.52661896,38.14328766,35.96329117,31.20995522,28.89661598,25.07995415,20.16661835,17.34661675,9.643284798,4.869952202
174,53908,13644,6.703286648,15.50328445,27.37661743,38.13995361,36.15661621,31.00662041,28.96661949,25.34328461,20.22995186,17.2566185,9.363286018,4.536619663
175,53909,13645,6.703286648,15.50328445,27.37661743,38.13995361,36.15661621,31.00662041,28.96661949,25.34328461,20.22995186,17.2566185,9.363286018,4.536619663
176,53910,13646,6.343286514,14.87662029,26.24328613,37.983284,36.20328903,31.02661705,29.14328766,25.83995438,20.56661797,17.07328415,9.063284874,4.243287086
177,53911,13647,6.343286514,14.87662029,26.24328613,37.983284,36.20328903,31.02661705,29.14328766,25.83995438,20.56661797,17.07328415,9.063284874,4.243287086
178,53912,13648,6.459953785,15.51328468,26.84329033,38.90662003,37.4432869,31.10661697,29.06995201,26.13995171,20.523283,17.27661896,9.203286171,4.409953117
179,53913,13649,6.459953785,15.51328468,26.84329033,38.90662003,37.4432869,31.10661697,29.06995201,26.13995171,20.523283,17.27661896,9.203286171,4.409953117
180,53914,13650,6.746619701,16.26995087,27.85662079,40.09662247,38.20661926,31.39661789,29.15661812,26.38662148,20.66662216,17.64995193,9.533286095,4.699953079
181,53915,13651,6.746619701,16.26995087,27.85662079,40.09662247,38.20661926,31.39661789,29.15661812,26.38662148,20.66662216,17.64995193,9.533286095,4.699953079
182,53916,13652,7.189954281,17.13995171,29.25995064,41.54662704,38.52661896,31.88661957,29.38661575,26.59661865,20.9999485,18.18328476,10.05995083,5.116619587
183,53917,13653,6.789953709,15.88995075,27.76661873,40.51662064,38.04328918,32.14328766,30.27329063,26.64661789,20.7232914,18.01995277,9.656618118,4.899952888
184,53918,13654,6.789953709,15.88995075,27.76661873,40.51662064,38.04328918,32.14328766,30.27329063,26.64661789,20.7232914,18.01995277,9.656618118,4.899952888
185,53919,13655,6.099952698,14.13662052,25.36661911,38.25661469,36.79995346,32.15328598,30.8666172,26.50995445,20.15328789,17.2799511,8.936619759,4.513285637
186,53920,13656,6.099952698,14.13662052,25.36661911,38.25661469,36.79995346,32.15328598,30.8666172,26.50995445,20.15328789,17.2799511,8.936619759,4.513285637
187,53921,13657,5.146619797,11.87328815,22.02662086,34.80661774,34.81661606,31.90662193,31.18328476,26.19995689,19.2799511,15.93995476,7.926620007,3.973285437
188,53922,13658,5.146619797,11.87328815,22.02662086,34.80661774,34.81661606,31.90662193,31.18328476,26.19995689,19.2799511,15.93995476,7.926620007,3.973285437
189,53923,13659,5.179953098,11.86661911,22.14661789,34.38661575,34.28328323,31.48994827,30.88995361,25.9366188,19.4366188,15.84995365,7.793287754,3.9632864
190,53924,13660,5.179953098,11.86661911,22.14661789,34.38661575,34.28328323,31.48994827,30.88995361,25.9366188,19.4366188,15.84995365,7.793287754,3.9632864
191,53925,13661,5.926620007,13.33995056,24.58328629,36.10995865,35.01995087,31.26328659,30.68661499,25.8732872,19.81995201,16.46995163,8.436619759,4.436619282
192,53926,13662,5.926620007,13.33995056,24.58328629,36.10995865,35.01995087,31.26328659,30.68661499,25.8732872,19.81995201,16.46995163,8.436619759,4.436619282
193,53927,13663,7.403286934,16.26661873,29.35995293,39.96661758,37.00328827,31.22328758,30.51995277,25.96661949,20.37661934,17.78995514,9.823286057,5.369952679
194,53928,13664,7.403286934,16.26661873,29.35995293,39.96661758,37.00328827,31.22328758,30.51995277,25.96661949,20.37661934,17.78995514,9.823286057,5.369952679
195,53929,13665,9.206618309,19.36995506,35.79661942,45.09328461,39.90995789,32.90661621,31.16994858,27.11328697,22.01995087,19.78995323,11.83995152,6.666619778
196,53930,13666,9.206618309,19.36995506,35.79661942,45.09328461,39.90995789,32.90661621,31.16994858,27.11328697,22.01995087,19.78995323,11.83995152,6.666619778
197,53931,13667,9.983286858,20.43995476,38.46995926,47.29662323,42.16662598,34.51662064,32.25995636,27.89661789,23.2099514,20.87328911,12.62661839,7.186619759
198,53932,13668,9.696619987,19.42328644,37.3732872,46.54662323,43.70661545,36.09328461,33.77661896,28.2499485,23.92995071,21.03995323,12.16661739,6.909953594
199,53933,13669,9.696619987,19.42328644,37.3732872,46.54662323,43.70661545,36.09328461,33.77661896,28.2499485,23.92995071,21.03995323,12.16661739,6.909953594
200,53934,13670,8.219952583,16.49995041,31.9899559,42.23662186,43.28995514,36.30995178,33.66662216,27.72662354,23.65995216,19.70995712,10.55995083,5.809952736
201,53935,13671,8.219952583,16.49995041,31.9899559,42.23662186,43.28995514,36.30995178,33.66662216,27.72662354,23.65995216,19.70995712,10.55995083,5.809952736
202,53936,13672,7.393286705,14.82661819,29.21994972,39.21328354,42.47328186,35.81995392,33.04328156,27.15661812,23.40662003,18.6699543,9.626619339,5.149953365
203,53937,13673,7.393286705,14.82661819,29.21994972,39.21328354,42.47328186,35.81995392,33.04328156,27.15661812,23.40662003,18.6699543,9.626619339,5.149953365
204,53938,13674,7.20661974,14.40328693,29.13328934,37.49328232,41.26995087,34.62995148,31.91662216,26.59995079,23.17661858,17.88328743,9.373286247,4.9632864
205,53939,13675,7.20661974,14.40328693,29.13328934,37.49328232,41.26995087,34.62995148,31.91662216,26.59995079,23.17661858,17.88328743,9.373286247,4.9632864
206,53940,13676,7.21995306,14.62328625,29.19995117,38.61328506,41.5699501,34.91661835,32.36661911,26.94661713,23.15661812,18.31995201,9.63995266,5.036620617
207,53941,13677,7.21995306,14.62328625,29.19995117,38.61328506,41.5699501,34.91661835,32.36661911,26.94661713,23.15661812,18.31995201,9.63995266,5.036620617
208,53942,13678,6.906619549,14.05995083,27.82661819,38.49328613,41.52329254,35.49995041,32.77662277,27.22661781,22.83328819,18.20661736,9.506620407,4.889953136
209,53943,13679,6.906619549,14.05995083,27.82661819,38.49328613,41.52329254,35.49995041,32.77662277,27.22661781,22.83328819,18.20661736,9.506620407,4.889953136
210,53944,13680,6.276619434,12.72328377,25.02995682,37.12328339,41.13995361,36.39995575,33.17661667,27.46995163,22.19995308,17.55661583,8.966619492,4.529953003
211,53945,13681,6.276619434,12.72328377,25.02995682,37.12328339,41.13995361,36.39995575,33.17661667,27.46995163,22.19995308,17.55661583,8.966619492,4.529953003
212,53946,13682,5.563286304,11.44661903,22.1932869,35.11662292,40.69661331,36.1932869,33.22662354,27.28328705,21.59328461,16.9599514,8.136618614,3.936619043
213,53947,13683,5.64662075,11.95661831,22.21995163,34.92661667,40.26995468,36.10995102,32.98662186,27.23995209,21.4432869,17.20995331,8.259953499,3.886620283
214,53948,13684,5.64662075,11.95661831,22.21995163,34.92661667,40.26995468,36.10995102,32.98662186,27.23995209,21.4432869,17.20995331,8.259953499,3.886620283
215,53949,13685,6.523287296,14.27328587,25.06995392,36.57661819,39.86995316,36.18995667,32.53328705,27.33661842,21.63661957,18.30994987,9.309952736,4.376619816
216,53950,13686,6.523287296,14.27328587,25.06995392,36.57661819,39.86995316,36.18995667,32.53328705,27.33661842,21.63661957,18.30994987,9.309952736,4.376619816
217,53951,13687,8.006619453,18.47995377,31.46328354,42.61662292,41.65995407,35.39328766,31.84662247,27.59995461,22.59995079,20.56661987,11.43328571,5.226620674
218,53952,13688,8.006619453,18.47995377,31.46328354,42.61662292,41.65995407,35.39328766,31.84662247,27.59995461,22.59995079,20.56661987,11.43328571,5.226620674
219,53953,13689,8.223286629,19.7566185,33.82995224,46.66662598,43.00994873,35.13661957,31.8032856,27.79995346,23.11328506,21.51328468,11.96661949,5.316619873
220,53954,13690,8.223286629,19.7566185,33.82995224,46.66662598,43.00994873,35.13661957,31.8032856,27.79995346,23.11328506,21.51328468,11.96661949,5.316619873
221,53955,13691,7.17662096,18.11661911,32.18994904,48.78661728,43.91328049,35.39661789,32.36328125,27.93328857,23.18995476,21.16328812,10.88661861,4.699953079
222,53956,13692,7.17662096,18.11661911,32.18994904,48.78661728,43.91328049,35.39661789,32.36328125,27.93328857,23.18995476,21.16328812,10.88661861,4.699953079
223,53957,13693,5.229952335,13.2799511,24.42995453,44.1866188,45.50662613,36.40995789,33.08662033,28.02661514,22.69661713,18.40995407,8.493286133,3.603286028
224,53958,13694,5.229952335,13.2799511,24.42995453,44.1866188,45.50662613,36.40995789,33.08662033,28.02661514,22.69661713,18.40995407,8.493286133,3.603286028
225,53959,13695,4.199952602,10.61328506,20.023283,40.26661682,46.06661606,37.69661713,33.69995499,28.07662201,22.55661774,16.40328598,7.089952946,3.019952536
226,53960,13696,4.199952602,10.61328506,20.023283,40.26661682,46.06661606,37.69661713,33.69995499,28.07662201,22.55661774,16.40328598,7.089952946,3.019952536
227,53961,13697,4.103285789,10.17995071,18.92328644,36.98328781,45.57328415,39.26328659,34.233284,28.14995193,22.80994987,15.10661697,6.699953079,2.979953051
228,53962,13698,5.599952698,14.0732851,24.53661728,39.17995453,42.57662201,38.20661163,33.04328537,27.09328651,21.63995361,15.44661903,7.726618767,3.893286467
229,53963,13699,5.599952698,14.0732851,24.53661728,39.17995453,42.57662201,38.20661163,33.04328537,27.09328651,21.63995361,15.44661903,7.726618767,3.893286467
230,53964,13700,6.806619167,17.20328331,29.3032856,41.22328186,40.77661896,36.94995117,32.33662033,26.18995476,21.04661942,15.62995338,8.449953079,4.653286457
231,53965,13701,6.806619167,17.20328331,29.3032856,41.22328186,40.77661896,36.94995117,32.33662033,26.18995476,21.04661942,15.62995338,8.449953079,4.653286457
232,53966,13702,7.729952335,19.57328415,33.25995255,43.12328339,40.1799469,35.47328568,32.11328506,25.42995644,21.04995537,15.64995289,8.899951935,5.286619663
233,53967,13703,7.729952335,19.57328415,33.25995255,43.12328339,40.1799469,35.47328568,32.11328506,25.42995644,21.04995537,15.64995289,8.899951935,5.286619663
234,53968,13704,6.859954357,17.20328712,30.10995102,39.53328323,38.38661575,34.7566185,32.41328812,25.22328758,20.6699543,14.99995136,8.363286972,4.759952068
235,53969,13705,6.859954357,17.20328712,30.10995102,39.53328323,38.38661575,34.7566185,32.41328812,25.22328758,20.6699543,14.99995136,8.363286972,4.759952068
236,53970,13706,6.139953136,14.93328476,26.80995369,35.80662155,36.6399498,34.13661957,32.50661087,25.07661819,20.16328621,14.42661858,7.803285122,4.346619129
237,53971,13707,6.139953136,14.93328476,26.80995369,35.80662155,36.6399498,34.13661957,32.50661087,25.07661819,20.16328621,14.42661858,7.803285122,4.346619129
238,53972,13708,5.559953213,12.76328564,23.40328789,31.95328712,34.93662262,33.60995483,32.37662125,24.9832859,19.50662041,13.90995312,7.219953537,4.036619663
239,53973,13709,5.559953213,12.76328564,23.40328789,31.95328712,34.93662262,33.60995483,32.37662125,24.9832859,19.50662041,13.90995312,7.219953537,4.036619663
240,53974,13710,5.796620369,12.90662003,24.24995613,31.74661827,35.15662003,33.76995087,32.26327896,25.0066185,19.74328613,14.4132843,7.666619778,4.399952888
241,53975,13711,5.796620369,12.90662003,24.24995613,31.74661827,35.15662003,33.76995087,32.26327896,25.0066185,19.74328613,14.4132843,7.666619778,4.399952888
242,53979,13712,8.009952545,17.82328415,34.26329041,44.46329117,44.80661392,37.59661865,34.01662064,26.13328934,21.27328682,16.66661835,9.59662056,5.966619015
243,53980,13713,8.009952545,17.82328415,34.26329041,44.46329117,44.80661392,37.59661865,34.01662064,26.13328934,21.27328682,16.66661835,9.59662056,5.966619015
244,53981,13714,8.196619987,17.92995453,34.17328644,46.06661606,45.60327911,37.42995453,33.74995422,26.15661812,21.00995255,16.46661758,9.429952621,5.986619949
245,53982,13715,8.196619987,17.92995453,34.17328644,46.06661606,45.60327911,37.42995453,33.74995422,26.15661812,21.00995255,16.46661758,9.429952621,5.986619949
246,53983,13716,7.819952011,17.51995468,32.42328644,42.46327972,40.04994965,34.28661728,31.87661934,25.49661827,19.64661789,14.74995232,8.149952888,5.299953938
247,53984,13717,7.819952011,17.51995468,32.42328644,42.46327972,40.04994965,34.28661728,31.87661934,25.49661827,19.64661789,14.74995232,8.149952888,5.299953938
248,53985,13718,6.479953289,14.13328362,26.05994987,36.47995377,38.06662369,34.54328537,32.12328339,25.47328758,19.49995232,14.50662041,7.749952793,4.739953041
249,53986,13719,6.479953289,14.13328362,26.05994987,36.47995377,38.06662369,34.54328537,32.12328339,25.47328758,19.49995232,14.50662041,7.749952793,4.739953041
250,53990,13720,5.356619835,11.33995152,20.90662003,32.30661774,35.5699501,33.69661713,31.61995125,25.94328499,19.15662003,13.65995312,7.219953537,4.023286343
251,54006,13721,4.783287048,11.17661953,19.09662056,30.04662132,30.93995476,29.96995354,28.74328423,25.24328613,17.60995102,11.28661919,5.67661953,3.143286467
252,54007,13722,4.599953175,10.84995365,18.46328545,28.53994942,30.03328705,29.83995247,28.71994972,25.05328751,17.65995216,11.04328632,5.523286343,3.186619759
253,54012,13723,4.303285599,9.976620674,16.91328621,25.64661598,29.04328346,29.38995552,28.22662354,24.56328392,16.87662125,10.03328514,5.313286781,3.186619282
254,54013,13724,4.429952621,10.06661987,16.74662018,25.2166214,28.45328903,29.08328438,28.20328331,24.44995499,16.61328506,9.926618576,5.446619511,3.303286076
255,54014,13725,4.429952621,10.06661987,16.74662018,25.2166214,28.45328903,29.08328438,28.20328331,24.44995499,16.61328506,9.926618576,5.446619511,3.303286076
256,54015,13726,4.556619644,10.13661861,16.89995193,25.233284,28.43994904,28.89328766,28.28661728,24.40995407,16.51662064,9.869951248,5.523285866,3.419953108
257,54016,13727,4.556619644,10.13661861,16.89995193,25.233284,28.43994904,28.89328766,28.28661728,24.40995407,16.51662064,9.869951248,5.523285866,3.419953108
258,54017,13728,4.693285942,10.18328571,17.33995247,25.6866188,28.983284,28.85328484,28.47328568,24.42328453,16.52661896,9.876619339,5.599952698,3.503287077
259,54018,13729,4.693285942,10.18328571,17.33995247,25.6866188,28.983284,28.85328484,28.47328568,24.42328453,16.52661896,9.876619339,5.599952698,3.503287077
260,54019,13730,4.849952221,9.893286705,17.53661919,25.77662086,29.08328629,28.47995567,28.32995033,24.20662308,16.89328766,10.25328445,5.693286419,3.656619549
261,54020,13731,4.849952221,9.893286705,17.53661919,25.77662086,29.08328629,28.47995567,28.32995033,24.20662308,16.89328766,10.25328445,5.693286419,3.656619549
262,54021,13732,4.96995306,9.763286591,17.6932888,26.42328835,29.36328506,28.95662117,28.74661827,24.21328545,17.11661911,10.40328598,5.81662035,3.766619444
263,54022,13733,5.083287239,9.809952736,17.80661964,27.60328865,29.80661964,30.28995323,29.75995255,24.42662239,17.15328407,10.29328537,5.989953041,3.793285608
264,54023,13734,5.083287239,9.809952736,17.80661964,27.60328865,29.80661964,30.28995323,29.75995255,24.42662239,17.15328407,10.29328537,5.989953041,3.793285608
265,54024,13735,5.093286037,9.766618729,17.70328712,28.46995163,33.04328537,33.25328827,30.70328712,24.72661781,17.49661827,10.71661949,5.9632864,3.85995245
266,54025,13736,5.093286037,9.766618729,17.70328712,28.46995163,33.04328537,33.25328827,30.70328712,24.72661781,17.49661827,10.71661949,5.9632864,3.85995245
267,54026,13737,5.033287048,9.616618156,17.31661987,27.60995293,32.70994949,33.24328995,30.72661591,24.77661705,17.63995171,10.80661964,5.81662035,3.856619358
268,54027,13738,5.033287048,9.616618156,17.31661987,27.60995293,32.70994949,33.24328995,30.72661591,24.77661705,17.63995171,10.80661964,5.81662035,3.856619358
269,54028,13739,4.879952908,9.406618118,16.56995201,25.04662514,28.83661652,30.21995735,29.78328896,24.54328156,17.62328529,10.54995251,5.559953213,3.803286552
270,54029,13740,4.879952908,9.406618118,16.56995201,25.04662514,28.83661652,30.21995735,29.78328896,24.54328156,17.62328529,10.54995251,5.559953213,3.803286552
271,54030,13741,4.869953632,9.65328598,16.66995049,25.62661743,29.98661613,30.79661942,30.75328827,25.03661919,17.93328476,11.04328537,5.563286304,3.776619196
272,54031,13742,4.869953632,9.65328598,16.66995049,25.62661743,29.98661613,30.79661942,30.75328827,25.03661919,17.93328476,11.04328537,5.563286304,3.776619196
273,54032,13743,4.9632864,9.926618576,16.92995071,26.30994606,30.85661888,31.9366188,31.77662086,25.98661995,18.62662125,11.47328472,5.683287144,3.746619463
274,54033,13744,4.9632864,9.926618576,16.92995071,26.30994606,30.85661888,31.9366188,31.77662086,25.98661995,18.62662125,11.47328472,5.683287144,3.746619463
275,54034,13745,5.149953365,10.22328472,17.34328461,27.07328224,31.47995377,33.63661575,32.83995056,27.40328407,19.6866188,11.85328579,5.933286667,3.7132864
276,54035,13746,5.149953365,10.22328472,17.34328461,27.07328224,31.47995377,33.63661575,32.83995056,27.40328407,19.6866188,11.85328579,5.933286667,3.7132864
277,54036,13747,5.486619949,10.92661953,18.24662018,28.50995064,32.79994965,34.35662079,32.84661865,27.83328819,20.61995316,12.95328712,6.31662035,3.806620121
278,54037,13748,5.659952641,11.486619,18.87661934,29.16995239,33.01661682,34.07662201,32.45994949,27.98328781,21.08328819,13.60995102,6.589953423,3.863286018
279,54038,13749,5.659952641,11.486619,18.87661934,29.16995239,33.01661682,34.07662201,32.45994949,27.98328781,21.08328819,13.60995102,6.589953423,3.863286018
280,54039,13750,5.703286171,11.8966198,19.22995377,29.05328751,32.12995148,32.80328751,31.67995071,27.86995316,21.13662148,13.82328606,6.766621113,3.893286467
281,54040,13751,5.703286171,11.8966198,19.22995377,29.05328751,32.12995148,32.80328751,31.67995071,27.86995316,21.13662148,13.82328606,6.766621113,3.893286467
